h3_8,año_hecho,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16
884995bb03fffff,2016,-0.6300958,-0.31640568,0.10822942,1.0855554,0.44872612,-0.41673175,-0.3036658,0.6374741,-0.6657385,1.4620395,0.14616457,0.19107014,-1.3143156,0.4132194,-0.43796054,0.30006918
884995bb03fffff,2017,0.013121673,-0.5477881,-0.5828521,0.85129035,1.2601179,-0.5266894,-0.86070645,0.48189613,-1.2714998,1.4806733,0.55216527,0.12175335,-1.1134086,0.6407186,0.7574297,-0.49142623
884995bb03fffff,2018,-0.61355233,-1.2339739,1.0841396,0.41704372,-0.063474216,0.31966585,-0.262786,0.48106915,0.20383498,-0.353177,0.43021402,0.62495065,-0.2694638,-0.12748826,-0.36137283,-0.14165726
884995bb03fffff,2019,-0.9606727,-0.7960139,0.40156278,-0.240493,-0.62324464,-0.281237,-0.4980645,-0.22912997,-0.7184435,0.22702679,0.35337976,1.6175196,-0.46246654,0.5836982,0.12063388,-0.35017753
884995bb03fffff,2020,-0.28313237,0.14011554,-0.46181163,1.1723516,-0.3827467,0.13160786,0.713882,0.9130464,0.5876531,0.16754396,-0.07976739,1.1321919,-0.8825763,-0.73263997,-0.49987513,-0.10222925
884995bb03fffff,2021,-0.7393728,-0.8488214,-0.8847926,1.1966629,0.47547132,0.28930348,0.29083526,1.249526,-0.612756,-0.6193192,0.97408015,-0.20598541,-1.3683465,-0.14036529,-0.12894823,-0.6096343
884995bb03fffff,2022,-0.63690186,-1.0036227,0.4270841,0.39112923,-0.5267937,0.619231,-0.6316921,0.7672982,-0.07498656,0.555886,0.877916,0.54771495,0.20194899,-0.91872764,0.29819152,0.14143915
884995bb03fffff,2023,0.49296921,0.67612517,-1.1560968,1.0730894,-0.27689275,-0.53580487,-2.123893,1.2991362,-0.33807686,0.36709023,-0.9197068,1.4154346,-1.0024508,-0.32465813,-0.47224727,-1.2222216
884995bb03fffff,2024,-0.33455145,-0.6384949,-0.49226785,-0.05657435,-0.2471842,-0.29765522,-1.1191943,2.068199,-0.6933664,0.2212435,0.067225,-0.0030098928,-1.2951914,-1.1775331,0.1240195,-0.7794135
884995bb05fffff,2017,-0.12663156,0.47915956,-0.66069615,1.2828047,0.70100415,-0.14123876,0.41314745,-0.18835266,-0.94730484,0.5408511,0.6077219,0.38366508,-0.31625813,-0.06262803,-0.06064585,-0.40508184
884995bb05fffff,2018,-1.4683813,-0.26661095,-2.3129647,0.83533806,0.20978993,0.31862557,0.6749606,-2.050279,0.45246845,-0.69009227,-1.3383901,-1.6625406,-1.3166308,-0.793462,1.5780746,-0.29938877
884995bb05fffff,2019,-0.7355433,0.50865513,-2.051986,0.72927654,0.33920383,0.6565305,0.8125045,-1.9478954,0.38310334,-0.4324939,-0.70125467,-1.7207485,-1.3595413,-0.69673014,0.9019965,0.74659526
884995bb05fffff,2020,-0.6658941,0.38907415,-0.9456151,-0.26429626,-0.58669907,-0.406828,0.55520177,-0.50104135,0.24947588,0.30447906,0.080025084,-0.082276456,-0.96587545,-0.75535274,0.77302223,-0.17760643
884995bb05fffff,2021,-0.9749703,-0.124792024,-1.3177303,0.80449766,0.57942766,-0.39080724,0.014416231,-0.41924322,-0.5520361,0.32060015,-0.17042126,-1.0241857,-1.8505903,-0.15791427,0.043657105,0.33211187
884995bb05fffff,2022,0.89693356,-0.27056408,-0.79826736,0.4311429,-0.017058957,-0.1860755,0.33055183,0.76065457,-0.746787,-0.64559996,-0.2110121,0.19737206,-0.6690682,-0.17357609,-0.45028612,-0.4274714
884995bb05fffff,2023,0.15772073,0.28317958,-1.4054805,0.17443828,-0.33920154,0.2894792,0.5383253,-0.22460732,0.14585136,-0.3692875,-0.23538318,-0.492206,-1.1402454,-0.60950696,0.53073144,-0.040703543
884995bb05fffff,2024,0.04496521,0.403151,-2.385868,1.1535019,-0.41652027,-0.080262944,0.43589467,-0.55828774,-0.06803145,-1.3612282,-1.2388124,-1.0905017,-1.5635883,-1.3274269,0.0711006,-0.14435914
884995bb07fffff,2016,-1.2885789,0.8116627,0.36747974,1.3040799,0.7364454,0.15813217,-0.7749007,0.81131506,0.9541639,0.119584106,0.0018828507,-0.35256732,-0.5547128,0.1692545,-0.60179424,-0.36764506
884995bb07fffff,2017,-0.32149693,-0.8093741,0.7379687,1.3970977,-0.5852112,-0.18670127,-0.09362035,-0.669487,0.72069436,0.574874,-0.20955749,0.16464466,-1.6590264,-0.04373323,0.016945977,0.20372629
884995bb07fffff,2018,-0.2905837,-0.97074574,0.20360985,0.36851338,-1.0972509,-0.17817488,-0.3568038,0.11578647,0.9368357,-0.40397775,1.177298,0.9151638,-1.0497602,-0.6536829,0.07963274,-0.0349636
884995bb07fffff,2019,-1.5950662,0.10004821,-0.1726882,1.1861507,-0.45652917,0.6466541,0.58984876,-0.008258323,0.32302698,-0.32754356,-0.33955443,-1.1935121,-0.93329006,-0.013319545,-0.0847318,0.39532885
884995bb07fffff,2020,-1.0196203,1.2123451,-0.9850328,1.4699491,-0.8752864,-0.074511826,0.19096264,0.7657464,0.67715806,-0.5646525,-0.80181867,-0.5075476,-2.0166001,-0.6010535,-0.64585084,-0.47602165
884995bb07fffff,2021,0.17181002,0.31803262,-1.346162,0.4467155,-0.5894162,0.07894312,-0.7890913,1.5079399,0.41025075,-0.5432845,-0.14044996,0.35561144,-1.4195143,-0.4960671,-0.023967074,-0.9686147
884995bb07fffff,2022,-0.33151206,-0.2859783,-1.1915978,1.5943862,-0.5341227,0.086446755,0.63640535,-0.11609214,0.023662005,-0.86706185,-1.1484731,0.05786687,-1.1865077,-0.017579757,0.49673402,-1.2622007
884995bb07fffff,2023,0.008831052,-0.00053772057,-1.1788424,1.6603012,-1.1728415,-0.9060247,-0.62266666,0.29299995,-0.40632048,-0.3019928,-1.567542,0.79634887,-1.3847104,-0.24959825,0.37916753,-1.1618017
884995bb07fffff,2024,0.90152395,0.6366942,-0.6763391,2.3588119,0.81268775,1.0359788,0.60280776,0.2956647,0.00029079634,-0.10871146,0.46084788,2.0262415,-1.6336851,0.16687106,-1.4336216,-1.6628217
884995bb09fffff,2016,-0.7769984,0.91488993,0.23036447,1.060202,0.837047,-0.8178314,-0.39628544,0.5397205,0.4495675,0.40092343,0.2944864,0.6642231,0.109648794,0.33026063,0.16401783,-0.35895303
884995bb09fffff,2017,-1.0979859,-0.29971555,-0.13387474,1.9434909,2.069782,-0.59987736,-0.19460158,0.8958748,-0.29026002,0.5232073,0.6106348,-0.046317734,0.32031628,-0.52933717,0.7305754,-0.6913466
884995bb09fffff,2018,-0.061785527,-0.20067194,0.21337774,-0.38318524,0.1875222,-0.29611316,0.19051698,0.6335698,0.053886686,0.23534632,0.11373543,0.05178746,-0.04573462,-0.37131572,0.2808865,-0.059240155
884995bb09fffff,2019,-0.6230335,-0.7067291,0.61205715,0.5861826,1.0386157,-0.54863393,-0.34942412,1.5985221,-0.62824446,0.521355,0.42214867,-0.3191495,0.349641,-0.6483499,0.68399566,-0.11274529
884995bb09fffff,2020,-0.70916873,-1.1304743,-0.08913742,0.76219994,0.7591739,0.26851723,-0.16160148,1.0555867,-0.8075274,0.5871672,0.31238532,0.13912556,-0.0365141,-0.09243974,0.04042095,0.24739757
884995bb09fffff,2021,-0.065014206,-1.3545288,-0.31789494,0.919784,-0.7326511,-0.5373896,-0.00063778495,0.31544843,-0.11437063,-0.071936205,-0.008656445,-0.0025255396,-0.94285816,-0.65161026,0.82401717,-0.0517449
884995bb09fffff,2022,0.0020560413,-0.7121265,-0.58761686,0.7278547,-0.3254066,-0.9646391,-0.5699258,0.97985053,0.21597205,-0.75141186,-0.4988911,0.36662805,-0.08947346,-0.6624635,0.29434678,0.07147852
884995bb09fffff,2023,-0.87665516,0.56386125,-0.40291333,0.16185059,-0.4629174,-0.69908345,-0.14787701,0.54989165,-0.5842845,0.3816508,-0.047512963,0.76825225,-0.1399272,-0.7514636,-0.65147334,-0.042410985
884995bb09fffff,2024,-0.19154173,-0.1929136,-0.75108445,0.17240638,-0.35706595,-0.924575,-0.58100826,1.4804392,0.7251288,-0.6421735,-0.0911527,0.7213082,-0.31471047,-1.0587953,0.8018823,-0.46691343
884995bb0bfffff,2016,-1.2014303,-0.55441195,-0.6017914,0.9112799,0.99716693,-0.5601991,-0.11113999,0.5165546,-1.128205,0.73418707,0.5139756,-0.13187622,-0.24385887,-0.162051,0.34091493,-0.08088684
884995bb0bfffff,2017,0.10029278,0.07387415,-0.3303268,1.417205,0.111034736,-0.4349695,-1.0494449,1.3278408,-0.40046704,-0.00933463,-0.2826132,0.72594726,0.7879051,0.7253856,0.44991457,0.30932045
884995bb0bfffff,2018,0.19496906,-0.47492903,-0.22385655,0.08543297,-0.37717333,0.022863856,-0.096890315,0.39598083,-0.4942,-0.5326878,0.38988906,0.26381803,-0.3206985,0.47369856,-0.19326529,-0.04032278
884995bb0bfffff,2019,-0.53930056,-0.7193265,-0.21403047,0.8993397,0.58360565,-0.1315098,0.032506675,0.48025116,-0.542067,0.14537367,0.64527637,0.105089225,-0.15724158,0.31608564,0.085473776,0.20225611
884995bb0bfffff,2020,-0.3341904,-0.27933094,-0.16177157,0.4224456,-0.22908184,-0.04732143,-0.7431445,0.616533,-0.04842259,0.2647461,0.9451326,-0.13190542,0.30988353,-0.32850546,0.5301417,0.43671572
884995bb0bfffff,2021,-0.12708977,-0.0074367616,-0.96389735,-0.042457297,-0.5145843,0.021315133,0.38961023,0.18605228,-0.06329978,-0.14660853,-0.1758347,0.41275322,-0.6478208,-0.11966512,0.48775125,-0.5917424
884995bb0bfffff,2022,-0.6653477,1.1688459,-0.91171426,1.549107,-1.2451942,-0.3046977,0.34512207,0.19798282,-0.32589477,-0.44796255,-0.6461543,0.12293079,-0.70285314,0.5341274,-0.37527263,0.503058
884995bb0bfffff,2023,0.5891024,-0.17776124,-0.8222535,1.6063949,-0.13279082,0.10760824,-0.26560494,0.6889407,0.06253534,-0.724358,-0.1825202,0.13732913,-0.34587088,-1.2010838,-0.6825634,-0.33919075
884995bb0bfffff,2024,-0.13005975,-0.3386548,-1.2102511,0.990625,0.02844856,-0.12546502,-1.6267054,0.5832128,-0.7239189,-0.0007705338,-0.8966724,-0.047268137,-0.5703986,0.13230525,0.063059494,-0.4966057
884995bb0dfffff,2016,-0.1637432,0.45146742,-1.2209419,0.6535836,0.12157231,0.31693086,0.3401765,0.5382629,-0.039245006,0.11415523,0.16683894,-0.3730613,-0.6001391,-1.0441966,-0.30332097,0.56815046
884995bb0dfffff,2017,-0.80317074,0.23791224,-0.8171107,1.2218466,-0.09574375,-0.6992046,0.1354467,-0.29903677,0.43952498,-0.41308358,0.70961696,-0.6171963,-1.2203903,0.07440547,0.43173638,1.0769598
884995bb0dfffff,2018,0.3191556,-0.3896657,-0.07614981,-0.14489952,0.118907,-0.18876278,0.21874815,0.041152604,-0.3146933,-0.08288118,-0.09645642,-0.13544844,-0.06868002,0.029889608,0.04878633,-0.07113184
884995bb0dfffff,2019,-0.17748511,0.09988499,0.0852772,0.3762903,-0.03029493,-0.3371374,0.009462128,-0.45574573,0.067851976,0.09404897,-0.1703103,-0.063903116,0.14367719,-0.41355905,0.22533154,-0.4198976
884995bb0dfffff,2020,-0.69051224,0.6885679,-1.4153601,0.7901733,0.42788678,-0.42278796,-0.7029796,0.32208076,0.2574509,-0.016966552,-0.36506358,-0.5180106,-0.6787591,-0.09817564,-0.48002112,1.1254758
884995bb0dfffff,2021,-0.13209774,-1.0929111,-0.22827566,0.61791354,-0.13364555,-0.4232239,0.024163038,0.07674474,-0.26979014,0.1109765,0.016270842,-0.1450419,-0.71675307,-0.19149,0.07597686,0.30881122
884995bb0dfffff,2022,-0.9879754,0.56430143,-0.5775561,0.50560164,0.02407864,-0.48104808,0.1956052,-0.75629526,-0.047416776,0.05238498,0.029922688,0.41633305,-0.13238773,0.16647513,0.42290774,-0.6872758
884995bb0dfffff,2023,0.56043035,0.6337069,-1.0332795,0.46613514,-0.6088773,-0.39135656,0.13763775,0.24799216,0.060179178,-0.12423083,0.089175664,0.26189876,-1.6784537,-0.99053586,-0.6360408,0.07496439
884995bb0dfffff,2024,0.39605266,0.55921143,-0.7764446,0.80678123,0.8100702,-0.008577124,-0.041269735,0.28543442,0.49864036,-0.19610378,-0.20299743,0.17918094,-0.7721462,0.35676396,-0.35316253,0.099960774
884995bb11fffff,2016,-0.2807995,-0.88169557,-0.07172187,0.3726584,-0.8080677,0.32115784,-0.5207279,-0.073572695,-0.123922504,0.18436119,0.015721977,0.221313,0.14321904,-0.040449698,-0.37258175,0.90839934
884995bb11fffff,2017,0.01635214,-1.1139076,0.57994604,0.7839197,-0.36962652,0.10776551,-0.31374508,-0.47518796,1.2722642,-0.32977712,0.55424887,0.8350831,-0.10457371,-0.5314001,-0.5199217,0.47439444
884995bb11fffff,2018,0.15210325,-1.2563787,0.45944342,0.11219669,-0.5272666,-0.21289478,-0.30547193,-0.64713573,0.34096736,-0.31011227,0.02399143,0.38271567,-0.057916168,-0.38511837,0.10307599,0.14439145
884995bb11fffff,2019,0.1968456,-1.0636477,0.3826307,0.47999442,-0.9487824,0.13242188,-0.24514243,-0.565009,0.3691995,-0.13585463,0.2612161,0.60815233,-0.08626769,-0.01564724,-0.29721883,0.76722986
884995bb11fffff,2020,-0.26237902,-1.0078768,-0.48872948,0.41527233,-0.7850879,-0.059935648,-0.25003484,0.07521574,-0.27357838,-0.26608443,-0.14049125,0.12666468,-0.15188438,-0.64155614,-0.47104785,0.5758182
884995bb11fffff,2021,0.17558339,-0.8772775,-0.19855388,0.7261192,-1.0929719,-0.58469415,-0.047454156,-0.51197207,-0.029742748,-0.4350444,-0.2261397,0.7713108,-0.5740256,-0.5647304,-0.3794822,-0.041591607
884995bb11fffff,2022,0.07380633,-1.2746665,-1.2064421,1.0474167,-1.0100101,-0.5335046,-0.2749738,-0.4554005,0.18701456,-1.3658121,-0.8611804,0.05233281,-0.99340034,-1.1700646,0.08739983,-0.6639604
884995bb11fffff,2023,1.0567528,-0.8304283,-0.7845935,1.1907407,-1.2958618,-0.9249542,-0.4010663,0.56986,0.25307152,-1.4436558,-0.2897264,0.42148003,-1.1674192,-1.1674371,-0.44926515,-0.25730294
884995bb11fffff,2024,0.66913885,-0.49126428,-0.6290949,0.6352858,-1.194909,-0.39718375,-0.141456,0.14070529,0.5224408,-0.64831156,0.46596998,0.36396623,-1.2399539,-1.2245958,-0.25856516,0.38276768
884995bb13fffff,2016,-0.61025953,-3.0618024,2.1105473,-0.33547682,-0.60262465,-0.45275462,-1.243282,0.3886085,-0.344112,-0.4987751,-0.7253966,2.348013,0.59963953,-0.61407226,1.1617804,-0.7456245
884995bb13fffff,2017,-0.64639527,-4.0676646,4.193066,-0.9070361,-0.7191308,-1.140383,-2.0648863,1.1145464,-0.40438935,-1.002143,-1.10128,3.4063647,0.9915184,-1.3073664,1.55856,-1.6974293
884995bb13fffff,2018,-0.6169227,-3.671036,3.8606424,-0.8038487,-0.55831677,-1.0008426,-1.7480174,0.5682827,-0.11150563,-0.7545519,-0.76506543,2.816084,0.85138565,-1.0349144,1.5007282,-1.3235083
884995bb13fffff,2019,-0.12405538,-2.5878923,2.5156126,-0.63153845,-0.48837432,-0.6221242,-1.1878103,0.6054383,-0.3334993,-0.61049265,-0.6072632,2.2045054,0.6466448,-0.61895573,0.87186325,-0.95690876
884995bb13fffff,2020,0.504329,-1.3912835,0.72798157,0.35878628,-1.0306026,-0.5639028,-0.46430093,0.260404,0.0060550044,-0.7546704,-0.5350973,0.7671586,-0.2635,-0.8512047,-0.12327437,-0.32546213
884995bb13fffff,2021,0.25480983,-1.9551646,0.683621,0.020639775,-0.7728764,-0.2581574,-0.7466525,0.45386395,-0.5020917,-0.7769084,-0.5931639,1.7833717,0.10380586,-0.4073738,0.31804916,-0.6822312
884995bb13fffff,2022,0.6125217,-2.1384714,0.7341788,0.29370683,-1.1337762,-0.59240365,-0.95177054,0.5977552,-0.39733782,-1.2005395,-0.5162233,1.7962486,-0.19876339,-0.9532012,-0.107415006,-0.77002895
884995bb13fffff,2023,0.08513014,-1.5826852,0.35689357,0.10792329,-0.7322121,-0.37670314,-0.7095027,0.29331654,-0.16743632,-0.7973382,-0.67319053,1.1864964,0.11483923,-0.71357775,0.17123866,-0.4589999
884995bb13fffff,2024,0.79637635,-2.5049512,1.380846,0.22584504,-1.1451279,-0.8530967,-1.1689601,0.8053973,-0.43668976,-1.4038363,-0.4251985,2.2082956,-0.23303339,-1.0007741,0.014103062,-1.0850288
884995bb15fffff,2016,0.3285851,0.3144054,-0.42758903,0.7626498,-0.6594666,0.7829155,-0.70334035,0.0048296675,0.68872535,1.3800563,-0.15206203,-0.07948814,-1.5337005,0.3394424,0.53836304,0.55192053
884995bb15fffff,2017,-0.39001155,0.9370856,0.71493566,0.84741575,-0.52625096,0.3257951,-0.8171999,0.81912667,0.54501885,0.7128101,0.5788206,0.5561767,-0.015549123,0.07630104,0.919678,-0.77208215
884995bb15fffff,2018,0.08567249,-0.49025947,0.28593963,0.6984381,-0.08308207,-0.22020087,-0.6958208,0.45339343,0.4430111,0.24836673,-0.5809078,0.70233613,-0.38067597,-0.11035226,-0.4474885,0.15140368
884995bb15fffff,2019,0.07489756,-0.92496294,0.57070255,0.8013473,-1.290405,-0.0596056,-0.010027508,0.3994978,0.055968285,-0.3553856,-0.68061805,0.72265387,-0.63287205,0.40126336,0.5880854,-0.20240285
884995bb15fffff,2020,0.12614949,0.68663937,-0.8618643,0.6071896,-0.111428276,0.7326679,0.62251616,0.4977331,0.68445075,-0.0023935006,-0.039608866,-0.10510071,-1.4556918,-0.26332152,-0.0011320362,-0.12388463
884995bb15fffff,2021,-0.14129737,-0.35735983,1.004868,1.7695688,-0.37950987,0.209645,0.2168077,0.7085961,0.3737704,0.3264227,-0.43840507,-0.19344139,-0.48828062,-0.7311688,-0.002918795,-0.40212807
884995bb15fffff,2022,0.727701,-0.071048476,-0.6303069,0.7720154,-0.2631829,0.005864478,-0.25705436,0.8535639,-0.039378066,0.79105765,0.29183316,-0.1401935,-1.5506213,-0.2446034,0.15028182,0.5047058
884995bb15fffff,2023,0.087558284,-1.3772004,-0.19025722,0.9642511,0.5380383,-0.38091242,-0.59285325,0.26748613,0.2976285,-0.37603635,-0.21237303,0.79410976,-0.86193436,0.079166815,0.18631528,-0.44448924
884995bb15fffff,2024,-0.43823543,-0.9409845,-0.41777423,0.9845008,0.35644075,0.60994804,-0.018779073,-0.446381,0.58646375,-0.0018333165,-0.56881833,1.05207,-0.95491123,-0.024711652,-0.04058256,-0.68923384
884995bb17fffff,2016,0.084761634,-1.4751837,1.031238,-0.04046915,-0.47385195,-0.13105704,-0.5372761,-0.15772283,0.3093886,-0.23885296,-0.04300606,0.97347695,0.31330726,-0.47191158,0.015357854,0.13302101
884995bb17fffff,2017,-0.008523006,-2.105308,1.604296,-0.1711632,-0.73614615,-0.3452017,-0.85823053,-0.2041511,0.19967273,-0.3231053,-0.10339507,1.3431231,0.36715555,-0.6322348,0.29322568,0.012901533
884995bb17fffff,2018,0.18922961,-1.983227,1.4987885,-0.040684745,-0.73534703,-0.39602175,-0.76142824,-0.37831703,0.32054272,-0.3671767,0.10961125,1.1457886,0.18103336,-0.5795673,0.16653104,0.08666757
884995bb17fffff,2019,-0.14075847,-2.391551,1.7567204,-0.20951296,-0.856646,-0.25018367,-1.022589,-0.0773748,0.1085602,-0.26067373,-0.19588427,1.7319359,0.5498584,-0.63014996,0.3646571,0.07916393
884995bb17fffff,2020,0.13444889,-1.895063,0.7833398,0.26064962,-1.092222,0.007228851,-0.7112701,-0.49720594,0.40428916,-0.16780005,0.15618896,1.1320848,0.22273903,-0.66522396,-0.28927687,0.72914004
884995bb17fffff,2021,0.6702165,-1.7202481,0.54538393,0.28092209,-1.0149804,-0.33231872,-0.68181926,0.14206024,-0.13444377,-0.7659483,-0.09549605,1.3483183,-0.12407292,-0.61418915,-0.30049893,-0.13924254
884995bb17fffff,2022,0.8601106,-1.2302558,-0.16225827,0.82043505,-1.1319549,-0.5521523,-0.3972856,-0.2562683,0.23159693,-1.1013567,-0.07826849,0.40789884,-0.80953133,-1.0289764,-0.5622908,-0.0527262
884995bb17fffff,2023,0.89236987,-1.1755502,-0.72941387,0.9985497,-1.3279358,-0.5466951,-0.3444033,0.09215256,-0.07401409,-1.3557761,-0.4938118,0.47254315,-0.98420674,-1.1769588,-0.6358423,-0.39316097
884995bb17fffff,2024,0.32362583,-2.0397837,-0.17851292,1.0429225,-1.1642499,-0.5202194,-0.66870964,-0.71889514,0.4002919,-1.2427874,-0.15369235,0.8526683,-0.8673424,-0.9927413,0.0636207,-0.19900511
884995bb19fffff,2016,-0.26122117,-0.27304313,0.08429807,0.7452894,-0.5121897,0.21665478,-1.0152174,-0.14263244,-0.31520092,0.55928093,-0.06553134,1.248626,1.3181595,-0.248408,0.08144974,0.29426047
884995bb19fffff,2017,-0.24285872,-1.9397047,2.0163705,-0.07737831,0.20274483,-0.08870227,-0.8694813,1.0442713,-0.8664708,-0.2595812,-0.09592538,1.8375709,0.45350453,0.07634097,1.1729597,-1.4055145
884995bb19fffff,2018,-0.2508229,-2.303031,2.6295989,-0.572913,-0.3980811,-0.55983835,-1.4082953,0.8827183,-0.71924675,-0.7571109,-0.5590771,2.0204396,0.78580934,-0.5582285,1.0068805,-1.4430884
884995bb19fffff,2019,-0.31726235,-1.4617826,1.5852592,-0.17249386,-0.48921797,-0.38747957,-1.052119,0.43306935,-0.64812183,-0.42892015,-0.26521695,2.0086415,0.7366209,0.009861411,0.5931016,-0.8341657
884995bb19fffff,2020,-0.38437605,-0.7347142,0.42868903,0.14714135,-0.44606927,-0.9073543,-0.43515265,0.37809634,0.15582435,-0.2954813,-0.28908926,1.0375134,0.07675666,-0.6217573,0.22209641,-0.16942677
884995bb19fffff,2021,-0.01803187,-0.6706816,0.6129664,0.47129035,-0.38636926,-0.40007797,-0.40211073,0.7657779,0.018945957,-0.63460386,-0.73366225,0.77945065,0.17850749,-0.117760524,0.29709968,-0.473437
884995bb19fffff,2022,0.15250063,-1.6314465,1.5466402,-0.27888662,-0.3274662,-0.77494043,-0.6303303,1.5219591,-1.5573988,-0.69127345,-1.1213158,3.3771791,0.3874886,0.59401757,1.0157793,-1.8905237
884995bb19fffff,2023,0.601874,-1.8790597,1.2095654,-0.61083835,0.08203191,-0.25408003,-0.7625789,1.9822333,-1.8700758,-1.0917025,-1.3255287,3.165973,0.17133904,0.82914364,1.1953535,-2.5175307
884995bb19fffff,2024,0.044713102,-0.5845702,0.41571105,0.42875537,-0.77857774,-0.62799805,-1.152314,1.2813381,-1.8734198,-0.8231452,-0.7611108,2.362235,0.39282003,-0.49907607,-0.016150996,-2.0234573
884995bb1bfffff,2016,-0.7535682,-0.7022451,-0.19501378,0.5354512,-0.120498404,-0.21989399,-0.663966,0.75934666,0.6081593,-0.36117128,-1.0864253,0.44363388,-0.878016,-0.81680775,0.30075356,-0.90010375
884995bb1bfffff,2017,-0.81647944,0.04358189,0.44891888,-0.46889368,-0.052308723,-0.59226286,-0.29178643,0.5057929,-0.28177717,-0.14494033,0.30695087,0.8619258,0.1921418,0.32391843,0.43197256,-0.42585194
884995bb1bfffff,2018,0.03706898,-1.9735214,2.086248,-0.37685215,-0.4051395,-0.56039655,-1.0304506,0.41936335,-0.20824167,-0.6283661,-0.38226056,1.5331986,0.50188,-0.6608335,0.6096967,-0.91598547
884995bb1bfffff,2019,0.012901652,-1.0003146,1.2623528,-0.07030967,-0.6464045,-0.32400927,-0.52721703,0.15127659,0.024064714,-0.17021555,-0.07334358,0.8414848,0.21349256,-0.3475783,0.43531823,-0.33872655
884995bb1bfffff,2020,0.0064774244,-0.77460325,-0.1936711,0.576693,-0.84116536,-0.42681757,-0.27466297,0.82830465,0.24599154,-0.8144462,-0.15599719,0.26147836,-0.68174356,-0.887358,-0.09741812,-0.28323087
884995bb1bfffff,2021,0.166417,-0.19997299,-0.2514384,1.1744307,-0.2569007,-0.36780784,-0.52596223,0.10066354,0.227522,-0.5593775,0.3393141,1.4892846,-0.0326013,0.41788423,0.35670203,-0.5828978
884995bb1bfffff,2022,0.81903696,0.53914696,-1.3817108,1.1995534,-0.38169688,-0.39193535,0.0778945,0.76898146,0.010869302,-1.4442847,-0.4924321,0.3173864,-0.98402965,-0.9565823,-1.1189696,-0.2922836
884995bb1bfffff,2023,0.5231059,-0.35589853,-0.70151585,1.3041124,-0.38116857,-0.597234,-0.27274215,1.125082,0.16919933,-0.24674235,-0.059531435,-0.03297161,-0.8440874,-0.8521976,-0.650937,1.2473214
884995bb1bfffff,2024,-0.11905714,0.5220995,0.3969667,1.1660877,-0.11804252,-0.5640913,-0.80545634,0.64896864,0.22343771,-0.5634269,0.60972553,0.85740316,0.19716032,-0.9110483,-0.524425,-0.8352392
