h3_8,año_hecho,cm_transeunte,cm_vehiculo,cm_negocio,cm_repartidor,cm_metro,cm_violacion,cm_homicidio,cm_microbus,cm_lesiones,cm_casa,hr_madrugada,hr_manana,hr_tarde,hr_noche,ds_0,ds_1,ds_2,ds_3,ds_4,ds_5,ds_6,log_n
88499516ddfffff,2022,0.0,0.6,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.4,0.3,0.3,0.2,0.1,0.1,0.1,0.2,0.2,0.1,2.3978952727983707
88499516ddfffff,2023,0.0,0.8,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.4,0.3,0.1,0.2,0.2,0.2,0.1,0.1,0.1,2.3978952727983707
8849958001fffff,2016,0.21428571428571427,0.5,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.42857142857142855,0.35714285714285715,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.07142857142857142,2.70805020110221
8849958001fffff,2017,0.14285714285714285,0.7619047619047619,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.14285714285714285,0.14285714285714285,0.19047619047619047,0.5238095238095238,0.23809523809523808,0.14285714285714285,0.14285714285714285,0.19047619047619047,0.047619047619047616,0.0,0.23809523809523808,3.091042453358316
8849958001fffff,2018,0.3181818181818182,0.45454545454545453,0.09090909090909091,0.045454545454545456,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.13636363636363635,0.18181818181818182,0.09090909090909091,0.5909090909090909,0.18181818181818182,0.13636363636363635,0.13636363636363635,0.09090909090909091,0.0,0.2727272727272727,0.18181818181818182,3.1354942159291497
8849958001fffff,2019,0.21428571428571427,0.35714285714285715,0.14285714285714285,0.0,0.0,0.07142857142857142,0.10714285714285714,0.0,0.03571428571428571,0.07142857142857142,0.10714285714285714,0.35714285714285715,0.21428571428571427,0.32142857142857145,0.25,0.17857142857142858,0.17857142857142858,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.03571428571428571,3.367295829986474
8849958001fffff,2020,0.3181818181818182,0.6363636363636364,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.13636363636363635,0.22727272727272727,0.18181818181818182,0.045454545454545456,0.18181818181818182,0.18181818181818182,0.045454545454545456,3.1354942159291497
8849958001fffff,2021,0.25,0.5625,0.0,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0625,0.1875,0.3125,0.25,0.25,0.1875,0.125,0.0625,0.125,0.1875,0.1875,0.125,2.833213344056216
8849958001fffff,2022,0.3333333333333333,0.4444444444444444,0.05555555555555555,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.3888888888888889,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.2777777777777778,2.9444389791664403
8849958001fffff,2023,0.4117647058823529,0.11764705882352941,0.058823529411764705,0.0,0.0,0.17647058823529413,0.058823529411764705,0.0,0.058823529411764705,0.11764705882352941,0.0,0.4117647058823529,0.29411764705882354,0.29411764705882354,0.11764705882352941,0.058823529411764705,0.23529411764705882,0.23529411764705882,0.058823529411764705,0.11764705882352941,0.17647058823529413,2.8903717578961645
8849958001fffff,2024,0.47368421052631576,0.3684210526315789,0.0,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.21052631578947367,0.21052631578947367,0.2631578947368421,0.3157894736842105,0.21052631578947367,0.10526315789473684,0.15789473684210525,0.15789473684210525,0.2631578947368421,0.10526315789473684,0.0,2.995732273553991
884995800dfffff,2016,0.09090909090909091,0.7272727272727273,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,0.5454545454545454,0.09090909090909091,0.36363636363636365,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,2.4849066497880004
884995800dfffff,2018,0.25,0.5833333333333334,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.25,0.0,0.3333333333333333,0.4166666666666667,0.08333333333333333,0.0,0.08333333333333333,0.3333333333333333,0.25,0.16666666666666666,0.08333333333333333,2.5649493574615367
884995800dfffff,2019,0.25,0.6666666666666666,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.0,0.4166666666666667,0.08333333333333333,2.5649493574615367
884995800dfffff,2020,0.35714285714285715,0.5,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.35714285714285715,0.14285714285714285,0.07142857142857142,0.21428571428571427,0.14285714285714285,0.35714285714285715,0.0,0.07142857142857142,2.70805020110221
884995800dfffff,2021,0.16666666666666666,0.5,0.0,0.05555555555555555,0.0,0.16666666666666666,0.0,0.05555555555555555,0.05555555555555555,0.0,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.4444444444444444,0.2777777777777778,0.0,0.1111111111111111,0.16666666666666666,0.2222222222222222,0.05555555555555555,0.16666666666666666,2.9444389791664403
884995800dfffff,2022,0.4166666666666667,0.3333333333333333,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.25,0.3333333333333333,0.25,0.16666666666666666,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,2.5649493574615367
884995800dfffff,2024,0.45454545454545453,0.36363636363636365,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.09090909090909091,0.45454545454545453,0.09090909090909091,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.09090909090909091,2.4849066497880004
8849958019fffff,2018,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.6,0.3,0.2,0.2,0.1,0.0,0.2,0.3,0.0,2.3978952727983707
8849958019fffff,2019,0.5454545454545454,0.18181818181818182,0.0,0.0,0.0,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.0,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.0,0.09090909090909091,2.4849066497880004
