h3_8,año_hecho,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,pc_12,pc_13,pc_14,pc_15,pc_16
884995b9cbfffff,2022,-3.6738517,-0.62511545,-0.22511607,3.511519,0.4699075,-0.68754107,0.61844623,0.3644728,-0.5518349,-1.1463448,-0.54996765,0.3874134,-1.101151,-1.2804843,0.47251126,0.25430954
884995b9cbfffff,2023,-2.3713784,-1.5518466,-1.0987495,0.08763044,1.264298,0.2696404,1.1602154,0.3485801,-0.045864433,0.98612994,0.55424935,0.17726085,-0.81945634,-1.1824459,-0.16201063,0.717976
884995b9cbfffff,2024,-1.5100143,-1.2662015,-0.6285762,0.829576,1.0896405,-0.48860154,-0.36289605,0.703905,-1.7917953,0.6710271,0.7405247,-0.5953653,-0.3806989,-1.3968858,-0.00568661,0.6903419
884995b9cdfffff,2016,-0.032391522,-1.1713076,0.2441268,0.44001758,-0.054569893,-0.2488789,-0.07802563,0.34131017,0.48310405,0.42727244,0.44579196,-1.4926466,2.125769,-0.095239356,1.4198042,-0.093366474
884995b9cdfffff,2017,-1.2849917,-1.7792642,-0.25417733,0.766539,-1.068575,-0.4763702,-0.047776848,-0.52909213,1.5339841,-0.86006296,0.42360532,0.24597868,0.67759323,-0.29664662,0.27032462,-0.7692514
884995b9cdfffff,2018,-1.3128114,-1.203563,-0.69228595,0.9190483,0.1735507,-0.62217575,-0.44288316,0.3749265,-0.54775584,-0.5660722,0.3007985,-0.29631612,0.30786526,-0.57611185,1.0634809,-0.2291028
884995b9cdfffff,2019,-1.4495883,0.26350528,-1.1534287,-0.12886219,0.09644351,0.4560708,0.7942556,0.41673884,0.2712696,-0.6542502,0.47184426,0.0017017731,-0.74299616,-0.12197737,-0.4017717,-0.42196274
884995b9cdfffff,2020,-0.809551,0.540819,-0.23558384,-0.5941331,-1.0979005,-1.3499074,0.18028341,0.11792685,-0.4890656,-1.2108512,0.931396,-0.24532266,-0.029509556,-0.0856337,-0.49995485,0.7876995
884995b9cdfffff,2021,-1.0806948,1.1843293,0.06615265,-0.8828392,-0.60830456,-0.41943204,0.15770568,-0.34894934,0.078006245,1.206487,0.44761857,0.8553228,0.8952525,-0.4349664,-0.86261785,-0.013221287
884995b9cdfffff,2022,-1.6916767,0.67166746,-0.34074652,1.409544,-0.6705331,-0.3896048,-0.060450006,-0.12469946,1.0866721,-0.85073364,-0.51289165,-0.59678066,1.388941,0.91395634,0.28925344,-0.7474519
884995b9cdfffff,2023,-0.7450736,0.013022998,0.5870113,-0.5637218,0.8692047,-0.8697666,0.723843,-0.71878004,0.73446244,-0.75525373,0.8384577,-0.12839775,-0.07382719,-0.09127649,1.5040898,0.547922
884995b9cdfffff,2024,-0.42501694,0.032247387,-0.46267834,1.0397125,-0.17571424,0.11159775,-2.4391818,-2.1329913,0.69868994,-2.6368601,0.7128783,0.28171647,-0.41809362,0.22761826,-0.7311897,0.48677346
884995b9d1fffff,2016,3.000375,-2.4478989,2.5441954,4.542483,3.7998972,-0.94883615,2.127495,3.1665733,-0.8616778,0.23049632,0.71826714,0.5261889,-1.2862749,-0.31829152,0.63949066,-0.3545311
884995b9d1fffff,2017,1.9628979,-0.15564272,2.9052887,1.5907216,-0.031022727,-0.043693624,-0.90188587,0.5434946,-0.18866543,-0.35930115,-1.7222933,-0.59598416,-0.0053047473,-1.0113101,-1.4901234,1.5746406
884995b9d1fffff,2018,-0.6076787,-1.0581061,0.45921114,0.6147061,0.6801499,-0.10917801,0.34012124,-0.7317136,1.7699491,0.51163393,2.092897,-0.19310229,0.8601902,-2.2541013,-0.6874308,-0.9794407
884995b9d1fffff,2019,2.0879333,-2.0278971,0.2609376,0.12332625,1.1921932,-0.18615928,1.2665622,-0.041961033,1.558864,2.883159,0.93477535,-1.8941687,1.002258,-0.6362588,0.647922,-0.29058465
884995b9d3fffff,2016,2.0864124,-2.2536721,0.45429748,-0.96581596,-1.394299,-1.1704198,-0.6084444,-1.1231637,0.089682706,0.123397306,0.032461602,-0.96162987,-0.19574921,0.4906588,0.46365374,-0.07298157
884995b9d3fffff,2017,1.0608492,-0.6445648,3.0428057,-0.536706,1.6500974,-1.306831,2.034446,0.20459807,-3.1335254,1.5290387,1.4236826,-1.5331914,0.42787072,-0.38528395,-0.23184776,1.121006
884995b9d3fffff,2018,0.23106329,0.9012437,1.2827578,-1.3706757,-0.8679538,1.972411,-1.1839174,-0.29569125,0.30229145,-0.13093255,1.185739,-1.2696124,-1.389634,0.9892813,0.78811026,1.086677
884995b9d3fffff,2019,-0.2375017,-1.4471402,-0.16473976,-3.229056,-0.14470047,-0.20569351,1.3973156,-0.033037335,0.32795894,0.4992512,1.2309948,2.2625856,-0.8369114,1.6996477,-1.3752387,0.77067643
884995b9d3fffff,2020,-0.2879317,0.9159828,3.0533903,1.81768,-1.4590707,-0.27301696,-2.5142994,0.04319305,0.082525745,0.8556479,1.6686107,-0.16720226,0.2053825,0.6028383,-0.100227185,0.28553036
884995b9d3fffff,2021,1.8459656,0.5680977,-2.469713,-1.1628232,-1.8467784,-0.4274237,2.065358,-2.0807154,-5.5536757,-0.8096086,1.8564278,1.8612938,1.6619335,-0.38771108,-1.1156459,-0.32014918
884995b9d3fffff,2022,0.051649503,-0.10443806,1.6333054,-0.043453537,3.9255817,-1.4384837,1.1076455,3.3794444,-0.38516572,-1.4775437,1.0163904,0.6252466,0.2085106,1.9452484,-1.3628107,0.34368822
884995b9d3fffff,2023,1.4113866,1.1018131,-2.7935836,0.3497846,3.85154,0.5633704,0.58595586,-1.1879214,1.8929018,1.690015,1.3897665,2.7128575,-0.023819292,-0.095878966,-1.6910626,1.4470476
884995b9d3fffff,2024,2.430065,2.331449,1.3115253,1.620965,-0.7477707,-1.2265825,-1.4208733,-1.3475269,1.9427776,-0.9820981,-0.082985416,0.75253457,0.4480645,2.6076968,-0.5938799,2.7411773
884995b9d5fffff,2016,1.7926717,-2.6249533,0.10956893,1.5085945,0.05751206,1.5110599,-0.93088645,-0.68962896,-0.94713646,0.5689711,-0.032147903,-0.21659614,0.07730593,-0.02333876,0.4833844,0.19049008
884995b9d5fffff,2017,1.0394484,-1.4818078,1.1930556,0.7402284,0.8338468,0.5491742,1.8603793,-0.11042579,0.61275476,-1.1159194,-0.37239096,-0.78003126,-0.14480965,0.013275056,1.3619184,-0.010969609
884995b9d5fffff,2018,0.22597368,-1.0058475,-0.035096698,0.38957644,-0.4121591,1.1754974,0.14869,-0.2674733,-0.27539533,-0.18969426,-0.73729193,-1.6139996,0.27574646,0.24504282,0.4127264,0.044586387
884995b9d5fffff,2019,-0.089966655,-2.147504,0.07951323,0.21888767,-0.6924751,0.36528897,1.7764,-0.38503274,-0.9215024,-0.28847504,0.84034,-0.6026141,0.09134693,-0.14263548,-0.20861697,0.3462915
884995b9d5fffff,2020,0.31685013,-0.49666196,-0.06440887,-1.2255709,-0.2945268,0.6299244,0.9521696,-0.5593198,-1.3690324,-0.7812094,0.954056,-0.50753355,-0.20824155,0.5545382,-0.10256222,0.4692624
884995b9d5fffff,2021,1.2768705,-1.0358256,-0.99192554,-0.7239124,-0.12153973,1.2207745,-0.025119444,-0.4148104,-0.44312143,-0.10570229,-1.3024663,0.24408756,0.85668355,0.6989457,-0.20282395,0.02602225
884995b9d5fffff,2022,-0.24204026,0.2928779,0.438682,0.83518606,1.0971394,1.2937276,0.6203486,-2.1984425,-0.9067302,1.8284987,2.2436166,-0.3665385,-0.37888318,0.3239538,1.5854119,-0.51423573
884995b9d5fffff,2023,-0.6171323,0.90425223,0.40171078,-0.36716017,0.50271136,0.3937735,2.0931568,-1.9881113,0.4394633,-0.7897519,1.818468,-1.9120557,-0.12547071,0.8010978,0.17726466,-0.4979236
884995b9d5fffff,2024,1.0526325,0.82361746,-0.43100378,0.3016303,0.6560357,-1.1655664,0.28407374,-0.7981093,-0.48711503,0.7929083,0.95811015,-1.8520122,-0.084468015,-0.7527766,-0.55419785,0.14109218
884995b9d7fffff,2016,1.2178131,-2.1719348,0.6466763,0.50006753,0.6469359,0.20258234,0.9230694,-0.26156154,-0.8203933,0.3336401,0.18629104,-1.3202195,0.23781197,0.33987474,-0.035832364,0.28820512
884995b9d7fffff,2017,0.85311836,-2.2379806,2.4957001,0.6110497,0.6052222,1.6643611,1.2076912,-0.8286043,0.29360446,-0.42681324,-0.30327535,-1.5436822,-0.6156994,0.2125715,-0.13716932,0.6822571
884995b9d7fffff,2018,0.53949773,-0.9985119,0.6069659,1.2223271,-0.007421438,-0.8045222,0.5326082,0.7370684,0.21876517,-0.93582374,0.4586973,-1.3198497,0.3164511,1.1661838,-0.32306102,0.004419479
884995b9d7fffff,2019,-0.22253977,-0.21169147,0.3213633,-0.7738591,0.8845163,0.520063,0.13876607,-1.2750533,0.5014931,-0.46052217,-0.42520872,-0.03972594,-0.38358295,0.67853725,-0.6647642,0.75256777
884995b9d7fffff,2020,1.2708122,-1.1034725,0.84904927,0.025242725,-0.5939468,0.54825085,-0.2905347,-1.1622558,1.2045456,-0.540255,1.1287419,0.12227285,-0.47060812,0.9177034,-0.009666816,1.6281538
884995b9d7fffff,2021,0.1993903,1.7768857,-0.56477433,-1.5410194,2.1917398,0.51170367,0.16887896,-3.4885435,-0.22996558,0.14064474,0.1849035,1.4772184,0.3491179,0.4426426,-0.59368306,1.9114432
884995b9d7fffff,2022,-0.028708529,-0.66133237,1.2607445,0.52899843,-0.47950694,-1.7936479,2.3099604,-0.40049598,1.0802443,0.9255418,-0.2308135,-0.518881,1.7827232,2.1137323,0.50371075,0.27172756
884995b9d7fffff,2023,0.98291343,1.8624827,-0.87178266,1.5090636,0.66647816,-2.0243416,1.0957505,-1.6530786,1.8189859,2.160974,0.4134347,0.3923557,2.5132368,0.89000624,0.6919535,1.8084161
884995b9d7fffff,2024,0.7261579,1.1835829,-0.9489875,1.5087293,0.4088083,-0.6723066,0.12910561,0.3092111,1.2820092,-0.23655169,0.37149966,0.18600233,-0.2137707,-0.03924686,-0.891501,1.2239294
884995b9d9fffff,2018,0.8043554,-1.3905709,0.56843007,-1.9192238,2.031569,-0.73396987,-0.2770824,0.7271675,0.29211283,-1.1748008,-0.009552096,-1.5508486,-0.5336374,0.2898133,-0.08997937,0.7992691
884995b9d9fffff,2019,0.4973736,-0.433926,-0.22296146,-0.9227011,-0.05977902,-0.42241347,1.4970299,-0.26587096,-1.2069298,-0.61249036,1.6397067,-0.42231593,0.5732837,-0.7102073,0.67847127,-0.23528582
884995b9d9fffff,2020,0.7501469,0.67495394,0.8104964,0.05052974,0.8506483,0.17556068,1.8440119,1.5253975,-2.054355,0.7108303,0.4107132,0.6721682,0.6729611,-0.75651914,-1.2161702,0.77305657
884995b9d9fffff,2021,1.2215712,-0.37375662,0.44748202,2.0491693,0.5792162,-0.7129177,-1.2772723,0.7483581,-1.4651722,-1.1245422,0.40691385,1.9960406,-0.024667803,2.4931767,-2.1230159,0.068435065
884995b9d9fffff,2022,0.17737037,-0.65201205,0.8842405,-0.29674318,0.8224504,-1.6149998,0.9600013,-1.6005288,0.38638374,-1.6139244,0.48757875,1.8738785,-0.1711548,1.5874436,0.4134217,1.0556709
884995b9d9fffff,2023,1.6851103,2.0662134,1.6370412,-0.41209945,0.84138554,-1.0435641,2.5388532,-1.0415233,-2.246477,-2.1690123,-0.33308804,-0.8817958,-0.2661699,-1.6207039,1.6444603,0.34715533
884995b9d9fffff,2024,0.8479304,-1.0983803,0.62949854,1.5489265,3.1438303,1.8804158,1.0661327,0.61827195,-0.37528735,0.29232535,-0.19741613,1.4074274,0.14974353,3.1868434,-1.0882767,-0.44432428
884995b9dbfffff,2016,0.52525884,-1.1542898,-0.34443647,-0.32225513,1.4057401,-0.8740781,0.52961594,1.2708418,0.12692839,1.0961199,0.79498804,-0.3557369,0.0128020765,-0.14405654,-1.1347771,-0.9278332
884995b9dbfffff,2017,1.1062396,-2.335687,-0.7128868,1.5634692,-2.0359635,1.3036418,0.46990857,-1.8545039,0.62964076,-1.9295077,-1.109606,0.3398403,0.63562274,-0.3984291,-0.54626805,0.08980238
884995b9dbfffff,2018,-1.5341372,-0.8355608,-0.10586811,-2.389873,1.3913867,-0.012627537,0.22423199,0.40872884,1.1882324,-1.1031338,-0.37244198,-0.87831163,-0.037295476,-1.4563736,-0.47373644,-0.4811806
884995b9dbfffff,2019,-1.4102823,-0.8036987,3.1172826,0.057320736,-0.79517055,1.6447124,3.3630178,-0.5190546,1.6048725,-1.564141,-1.2549242,-0.09176175,-0.5277249,0.54790974,-1.8526585,-0.95368534
884995b9dbfffff,2020,-0.50645393,-1.1975319,3.37763,2.2618272,-1.7765995,-0.72719646,0.45828298,-1.3948301,-1.0057732,0.743504,-0.59276587,0.64129263,-0.07327524,0.54609525,-2.2007551,-0.60955924
884995b9dbfffff,2021,-0.6305701,-1.5378752,1.9297163,0.77892184,-1.0893936,-0.3961381,2.043541,-0.41317242,0.24006318,-1.2758744,0.16163188,-0.09982047,-0.7965135,-0.2578947,-1.6533979,-0.05923105
884995b9dbfffff,2022,-1.0199195,-0.9689429,0.8382233,1.0017679,-0.7536838,-2.1955078,-0.552539,-0.61415917,0.88041,0.34323362,-0.38312873,-1.5875833,-1.6912818,0.9773419,-0.4361594,0.47454756
884995b9dbfffff,2023,-1.3438557,1.2196156,1.1497699,3.2473884,0.5722611,-0.2691029,-0.324278,-1.0521804,-2.4289622,1.4125221,-0.051541395,-0.46156472,0.6697949,-3.2712493,-0.40266815,1.3736681
884995b9dbfffff,2024,-0.026389252,-1.2690169,0.98975265,2.101053,1.5215534,0.2172433,-1.2787586,-0.17291993,-0.85985494,-0.56179464,1.2283782,-0.55199915,0.3032582,0.78005505,0.39912644,0.31883788
884995b9ddfffff,2016,0.5056354,-1.7033037,0.9660851,0.19899991,1.5350031,0.7170639,1.2397665,-0.42491317,-1.1516081,-0.8905075,-1.489108,-0.23755558,0.17919283,-0.18756394,0.60057575,0.49751142
884995b9ddfffff,2017,2.5215335,-2.9643073,0.19478936,-2.006852,0.028381152,-1.8652359,1.4785477,1.0688299,0.050287962,-0.37484655,0.20818923,0.78940684,0.9178888,-0.2451913,0.68429124,0.77483845
884995b9ddfffff,2018,0.53109354,-0.665469,1.2803543,0.23449291,0.4088107,-0.9113348,0.769774,0.02256917,-0.1437857,-0.84555006,-0.54013026,-0.09954029,0.5351339,1.1819907,-0.14002307,1.8532139
884995b9ddfffff,2019,0.849644,-1.1906464,1.6218271,0.9615405,2.307836,0.35391396,0.605904,-0.48317397,-2.1833913,-1.4805547,0.4717866,1.5062269,-1.5447419,-0.3388966,2.1315277,-0.8786617
884995b9ddfffff,2020,1.5051824,-1.1426978,-0.12360877,-0.20779188,-0.08294277,0.42395106,2.345718,-0.57209504,-1.1961714,-0.6488877,0.42378792,0.5038503,-0.47541696,-0.3498628,-0.16924748,-0.18889123
884995b9ddfffff,2021,-2.3383482,0.71484077,2.8839312,-1.0286918,2.570062,-2.637408,-1.7313781,-0.39025813,-0.85425603,-0.71140665,1.5313067,-0.8729065,-0.34723684,0.66262835,-0.4240974,0.6768429
884995b9ddfffff,2022,-0.79134303,0.1687552,1.3897896,-1.0005252,2.9098861,-0.44129845,-1.3341885,-1.0003395,1.1826777,-0.248281,-0.84246856,-1.4097121,-0.17922905,0.096167,0.0481566,0.89977616
884995b9ddfffff,2023,0.15196888,-0.1388669,0.19029668,0.30292457,2.4685216,0.9718722,-0.5565848,-0.9044854,-1.2337422,0.059661854,1.7812177,-0.5240634,-0.21989787,0.9731619,-0.3290842,-0.8110117
884995b9ddfffff,2024,2.5672536,-1.8327315,0.34887373,0.51963806,1.8506587,-1.7499821,-0.7401104,-0.32064155,0.9295515,1.0852041,-1.0664948,2.4540448,-0.75782686,-1.3363279,-0.3163488,1.1762888
884995b9e1fffff,2016,0.40682414,-1.0074679,0.10789152,0.52639663,-0.81501836,-0.7748739,0.016688889,1.1221032,-0.37383276,-0.31092647,0.84865445,0.03411468,3.14045,0.28197983,0.9155339,-0.14320835
884995b9e1fffff,2017,-0.057875164,-1.0843724,0.8728173,1.0361638,-1.1636554,0.91885585,-0.7653965,0.33513397,0.5366897,1.018464,2.467076,0.300098,2.3912802,0.26748085,1.8349177,0.68726975
884995b9e1fffff,2018,-1.182057,-0.5392637,-0.105054334,-1.3109907,-0.42490312,0.058947183,-0.3692065,0.64044183,0.32027882,0.7194098,1.1280401,0.97264874,1.0974146,1.0126626,1.1744921,-0.0072182743
884995b9e1fffff,2019,-1.4202007,-0.5040605,0.057914652,-0.8193139,-0.13059506,1.4702462,0.46207654,0.7558408,0.03442667,-0.3758755,0.1770513,1.2975707,1.1281357,1.5743985,0.08109974,-0.14926982
884995b9e1fffff,2020,-0.95791334,-0.056870565,1.1129096,-0.5248495,-0.020665804,-0.12546276,-0.5443936,0.18323217,-0.81627953,0.085157424,0.68491435,1.7331754,-0.17687936,0.5494694,0.6530927,-0.77444136
884995b9e1fffff,2021,0.06974607,1.4115734,-0.93383723,-0.77263385,-0.24599612,0.6604482,1.2956625,0.40499574,0.19730288,-1.276162,0.92040294,0.2552742,1.0259007,-0.91449034,-0.4814076,0.38392618
884995b9e1fffff,2022,-1.6816937,0.6514374,0.6382756,-0.04271725,0.37196645,-0.6662468,-0.70837027,-1.2386563,-0.047319006,0.16069426,0.50062007,0.76903826,1.4277493,0.7671744,0.9762076,-0.19429608
884995b9e1fffff,2023,-1.1061159,-0.18804953,-0.37690184,-0.16501585,0.051774215,-0.7545653,-1.0215079,0.43739069,0.17735632,0.46693215,0.60821646,1.2900797,0.40440458,0.30760053,-1.0374839,-0.26029494
884995b9e1fffff,2024,-1.0414042,0.7647742,0.25636426,-1.1956373,0.79499847,-1.4212573,1.5119536,1.5345365,-0.24922949,0.06645813,1.4699531,0.8872293,0.13550314,0.24777797,0.6165782,0.7421994
884995b9e3fffff,2016,0.5502211,-0.3207475,-0.15417057,0.15133248,-0.77841824,1.4664849,0.83677435,1.0476925,-0.5533168,-0.3623037,-0.06833499,-1.5605882,-0.08716424,0.21113776,0.12139227,0.0058427607
884995b9e3fffff,2017,0.4752465,0.35280403,0.87157506,-0.16489547,-0.41458556,1.1542922,-0.28514946,0.66562784,-0.31979233,-0.95485663,-0.6724161,-0.88673055,-0.35290787,1.0861901,-0.7397409,-0.27501976
884995b9e3fffff,2018,-0.7743621,-0.7339546,1.8849212,-0.45381153,-1.2123078,-0.5865513,-0.9008428,0.48994133,-0.18435638,-0.645011,0.87335664,0.0017750539,-0.88563883,0.07778392,0.33731893,-0.4736077
884995b9e3fffff,2019,-1.5964327,-0.6858206,1.0483439,-1.0503488,-0.5294518,0.15034701,-0.15037912,-0.11573722,-0.299033,0.1316407,0.2924803,0.5020825,-0.37350982,0.95858955,-0.08533659,-0.21386823
884995b9e3fffff,2020,-0.5062282,-0.17846934,0.31243885,0.31881696,-0.57960874,-1.079129,0.6272666,-0.17471693,-1.5432148,0.8303592,1.0288866,0.3441812,-0.69123036,-0.98417825,0.23363358,-0.4034373
884995b9e3fffff,2021,-0.29872248,-0.7749836,-0.080102086,2.1032333,-1.0048991,-0.065708846,1.7153243,-0.26184723,-2.282363,-0.23800144,0.13991411,0.9552765,0.5516574,1.2473654,-0.94567096,-0.06628556
884995b9e3fffff,2022,0.1954942,-0.34996742,0.05427301,-2.0090046,-0.22352898,-1.2648638,0.27693263,-0.29150617,0.4112019,-0.88237035,-2.4806702,0.15780388,0.5950853,-0.15009558,-0.88541645,1.2925372
884995b9e3fffff,2023,1.4158635,0.73569447,-0.5988906,-0.2203006,-1.5660334,0.94553894,-0.31615835,-0.40026972,0.75064933,1.1235001,0.15009254,-0.35377172,-0.91028535,1.1036248,0.47016385,2.0034971
884995b9e3fffff,2024,1.0831869,3.4658015,0.26114288,0.6009713,-1.4701906,-0.070536114,-1.3515846,1.4309013,-0.320342,-0.3563742,-0.0029841587,2.4582207,-0.95257443,-2.4525535,-0.6803122,1.8402418
884995b9e5fffff,2016,-0.22634913,0.6447365,2.8732452,-0.34305793,-1.0362396,-0.024629895,-0.45500204,1.7981085,-0.47635642,-0.9191943,0.4443397,0.22551617,0.5699878,0.98235464,-0.7750875,0.21483885
884995b9e5fffff,2017,-1.2640448,1.3737489,2.599139,-0.7651292,-1.3660959,0.85522425,0.5266365,1.0782697,-0.6292904,-0.9646105,0.8556766,-0.15964307,1.161189,0.6949666,0.21549574,0.11389575
884995b9e5fffff,2018,-1.2241828,0.21392025,1.6818383,-1.212344,-0.9268418,0.7082485,-0.4704194,0.18226704,-0.78283155,1.275922,0.39139497,-0.86857855,-0.5758838,-0.79264116,0.15226062,0.01995251
884995b9e5fffff,2019,0.48494923,-0.8050404,1.6616625,-0.82041466,-0.8617944,0.85070544,-0.114224955,0.5102865,-0.44357243,-0.21929315,-0.027346201,1.2635931,-0.21014453,-1.3587543,-0.5360609,-0.74296695
884995b9e5fffff,2020,0.37506142,1.3158228,0.9565003,-0.14733227,-0.928324,-0.14158933,0.555669,1.7921689,-0.46785852,0.2619502,-1.088114,2.7200296,-0.10128401,0.06404536,1.3562931,-0.16549759
884995b9e5fffff,2021,-0.98491114,1.8573544,1.6790954,-0.66161954,-0.2604262,0.5359336,1.7154466,0.84708,-0.6399702,-1.0224576,-0.6493037,0.5669863,0.0071416385,0.38526693,-0.8172695,0.06640784
884995b9e5fffff,2022,-0.58602345,0.23296571,0.37390712,-1.0112882,0.023398057,0.2577158,0.6406521,-0.9555432,0.7406775,1.7885392,-0.8805946,1.1614515,-0.30749202,-0.8673963,-0.7990177,-0.08408954
884995b9e5fffff,2023,0.87394124,-0.49572632,-0.27680984,-2.1755807,-0.7129119,-0.20784815,0.4460506,-0.27303928,-1.9514645,-1.0023971,0.10204555,1.1790314,0.5869052,-1.1084905,-1.3210075,0.7712862
884995b9e5fffff,2024,1.656398,2.217189,-1.6589134,-0.6779134,-2.4119785,1.9409716,-1.8140305,-0.48397377,-0.5549148,-1.6074572,-1.4588261,0.7963574,-0.26887405,2.2325065,0.055520535,1.3717035
884995b9e7fffff,2016,0.25395143,-0.4214322,1.0086876,-0.71304274,-1.1392376,1.0240711,0.7365895,1.7757522,0.50179935,0.6717858,0.050055247,0.2200739,0.7632413,0.14945835,0.34514025,-0.90630656
884995b9e7fffff,2017,1.6563435,0.1262747,0.4355691,1.5140625,0.057351515,0.028756557,-0.68828356,1.6091889,1.0378078,-0.95018023,-0.6180111,-0.67300034,0.025284823,1.0839545,-1.216105,-0.14309639
884995b9e7fffff,2018,-0.4348673,-0.05989527,0.40313253,0.79943466,-0.2049313,-0.8181889,-0.8348991,-0.024260106,-0.17916696,0.39972797,0.08101341,-1.308839,2.570209,-0.23369929,1.3320558,-0.1048392
884995b9e7fffff,2019,-0.23505852,-0.17065494,1.8988587,-0.17472772,-1.9145899,-1.0520862,0.58491653,-0.110451356,-0.5491358,1.1334757,0.7159141,0.57823735,0.18689586,0.5329996,0.044481073,-1.032894
884995b9e7fffff,2020,-0.17979692,-0.30819237,1.3172728,-1.138675,-1.0578494,0.5501374,0.14608991,-0.7622786,0.29138204,-0.6992522,0.95639306,-0.3303786,-0.7937216,-0.5016519,-1.1424158,-0.060992382
884995b9e7fffff,2021,0.27017015,0.3282233,-0.11436015,-0.43935832,-0.043103173,-0.8311967,0.3897555,0.6322047,0.54499614,0.978694,1.5691874,-0.6527566,1.0938274,-0.97451013,-0.109666385,-0.17756552
884995b9e7fffff,2022,0.07682797,-1.6864372,1.639389,-0.63945967,-0.22040375,-0.28479823,0.56332284,0.30819708,-0.32024473,-0.44275013,-0.7264248,2.0054069,0.4139098,0.22818609,-0.946269,-0.21967827
884995b9e7fffff,2023,0.2488848,-0.22537908,-1.2978581,-0.4944589,1.2506465,-0.113368146,0.8864828,-0.53681517,1.293197,1.6747041,0.56764346,0.7598767,-0.64484984,1.8907365,-1.0705373,-0.24834831
884995b9e7fffff,2024,-0.50725687,1.4411894,1.4898345,-1.8394146,0.49929658,-0.5314134,0.591932,-0.9669021,2.1052647,-1.1258739,0.3598041,-1.6465919,-1.1297935,-0.5167299,-0.7656072,0.92636514
884995b9e9fffff,2016,0.8972393,-0.7178174,1.1934968,0.1029153,-0.78932166,1.8167559,-0.7089631,-0.041999184,-0.35796002,-0.5618923,-0.5956077,-0.06098611,0.99950314,1.0368893,0.88103485,-0.98756814
884995b9e9fffff,2017,-0.5456046,-1.1189206,1.8845755,0.39091277,-1.6934162,-0.32810077,-0.900391,0.04834541,1.6613439,0.49797854,1.8611104,0.64905065,3.4742935,0.2179593,2.4213834,-0.25261813
884995b9e9fffff,2018,-1.6274257,-0.24337587,0.8205837,0.44309157,-0.79152286,-1.105868,-0.5336667,-0.2836689,-0.21709368,0.1706054,0.22099704,-0.27258664,1.2230817,-0.20296814,0.6024939,-0.034973603
884995b9e9fffff,2019,-0.41924697,0.49044225,-0.7272459,-0.2671235,-1.2882665,0.8792242,0.3408472,1.1071516,0.41341692,0.56382227,-0.5624954,-0.027417662,0.55105036,0.36066446,1.0346962,-1.1990732
884995b9e9fffff,2020,-0.9241131,0.3168111,1.2242532,0.75816464,-1.3505977,-1.0695208,0.15430704,0.8503455,-0.33580163,-0.72516936,0.6302143,-0.7155316,1.3420013,-0.27112818,0.60260934,-0.084412985
884995b9e9fffff,2021,-1.3376938,-0.6038982,0.8737114,0.1078804,-0.4152965,0.50448966,0.20143136,-0.259521,1.8479427,0.71475536,0.40925008,0.5396047,-0.3825066,-0.836905,-0.45502162,-0.8956463
884995b9e9fffff,2022,-1.0766866,1.3313178,0.45396948,0.022217138,-1.5306299,-0.025193531,0.48992443,-1.1037234,0.5477642,-0.6115201,-0.44616568,-0.4245369,0.6529307,0.1642991,0.42526898,-0.1062268
