h3_8,año_hecho,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8
8849958ed9fffff,2022,0.94596803,-0.15083407,1.3810978,1.0364902,-1.1184961,0.20710124,1.1983477,-0.9452091
8849958ed9fffff,2023,-0.33824846,0.39965287,-1.3016666,-0.9730134,-0.39152807,0.4559961,2.4474776,-1.2840502
8849958edbfffff,2016,-0.7605236,-0.031038646,-1.9961797,1.18201,-0.060745414,-0.28121766,1.6641042,-0.2018163
8849958edbfffff,2017,-1.5350527,1.2757748,0.10569038,-1.1869994,-0.15082178,-1.330106,1.1045169,0.17581297
8849958edbfffff,2018,-0.44604445,0.6604055,1.2486328,-0.8142806,-0.21747163,-0.23346157,-0.22197942,0.59748757
8849958edbfffff,2019,0.52741134,1.6541905,0.11974265,0.38708824,0.055991612,0.57018745,-0.19929998,-0.11124672
8849958edbfffff,2020,1.4941967,0.84992194,0.9271024,1.1035358,0.40140036,-0.78418076,-0.37417147,-1.0847508
8849958edbfffff,2021,-0.07542926,1.7626308,0.90622103,-0.51886123,-0.2747087,-0.7645303,-0.47704655,-0.55491877
8849958edbfffff,2022,-0.7249102,0.5955618,-0.90360403,-0.4181331,0.39216885,1.538651,0.97653985,0.10701712
8849958edbfffff,2023,-0.4021866,-1.077822,-0.9460723,-0.77715003,-2.4178312,-0.1840822,-0.6946215,-0.8836842
8849958edbfffff,2024,0.64876103,0.661823,-2.0063312,0.8043088,-0.312577,-0.20846155,0.07553885,-2.3297205
8849958eddfffff,2016,0.18369062,2.806851,-0.99026585,1.349989,-0.11490384,1.6724944,-1.0164765,-0.88491124
8849958eddfffff,2018,0.5003266,0.19074057,0.22314945,-0.96276206,1.0313486,1.5247866,-0.048687384,0.26675403
8849958eddfffff,2019,1.0514853,0.95352304,0.24043691,-0.25421277,0.41036946,0.7892391,0.24016885,-0.6449609
8849958eddfffff,2020,0.3081337,1.5820792,1.500561,1.254443,-0.438085,-0.9230448,-1.2084538,-0.27996022
8849958eddfffff,2021,1.073491,-0.7362082,1.5620004,-0.5092381,0.4026986,-0.16345936,2.774973,-0.484525
8849958eddfffff,2022,-0.26536855,-0.79756635,-0.12193779,-2.077254,1.7590548,-0.03411337,2.7577,-1.0470806
8849958ee1fffff,2016,-0.13356385,-0.25954655,-0.47950885,-0.30149347,0.4495763,-0.07254789,-0.79756206,0.10566459
8849958ee1fffff,2017,-0.17043336,-0.73195434,-0.69144577,0.13735393,0.4502075,0.26969782,-1.6463007,0.36166385
8849958ee1fffff,2018,-0.12998292,-0.652968,0.09341796,-0.079227455,0.62742275,-0.030181313,-0.6957313,0.95446974
8849958ee1fffff,2019,-0.10798813,-1.0886497,-0.7423405,-0.07108447,1.114546,0.13625227,-0.15633506,-0.41724893
8849958ee1fffff,2020,0.48409864,-1.3481176,-1.2155442,0.7820396,0.28996015,-0.27719346,0.22790241,-0.5839622
8849958ee1fffff,2021,0.44066438,-0.059927706,0.5324318,0.3245769,-0.3168825,-0.2725878,-0.68345326,0.24504553
8849958ee1fffff,2022,0.21731701,-0.46105918,-0.8917289,0.6790338,0.28213295,-0.32806066,-2.2461395,-0.20458493
8849958ee1fffff,2023,0.2803634,0.11369885,-0.5702632,0.64768976,-0.09939204,-0.23345587,-1.876424,0.051210247
8849958ee1fffff,2024,-1.1262457,2.6035895,0.57372576,-1.1246879,1.5897409,1.0143483,-1.660209,1.8945868
8849958ee3fffff,2016,-0.38292173,0.71130127,-1.6830249,-0.804342,-0.14224103,-0.58694595,-0.30668995,-0.9258548
8849958ee3fffff,2017,-0.17077538,0.7304012,-0.63870054,-1.6284167,-2.2275898,-1.6855162,-1.3620319,-0.03776364
8849958ee3fffff,2018,-0.18714519,0.02296702,-0.5566752,0.08495035,0.24879622,0.2499695,-0.16817603,0.33772892
8849958ee3fffff,2019,-0.5830541,0.45065245,-0.3842004,0.7084842,-0.19325377,0.25827274,0.10508623,-0.18975009
8849958ee3fffff,2020,-0.08737082,-0.5390301,0.08280646,1.0713834,-0.76433635,-0.36628896,1.3799185,-1.2412275
8849958ee3fffff,2021,-1.1289574,-0.1361358,-2.4321523,-1.8755646,-0.92216796,-1.4692163,-0.9957689,-1.340472
8849958ee3fffff,2022,0.04543982,-1.2858255,-0.99773,0.615843,-0.5327538,-1.1834288,-0.8388841,-1.4966049
8849958ee3fffff,2023,0.74140316,0.62322754,-1.2426994,-0.19721606,1.335631,-0.049252916,-1.4001981,0.85149723
8849958ee3fffff,2024,1.1133085,0.18740854,-1.9423951,0.48450685,-0.6629307,-0.62047976,-1.2302486,-1.1422515
8849958ee5fffff,2016,0.34464753,0.13879906,-0.1432302,0.21159092,0.29654458,0.62246704,-1.3555437,0.35214004
8849958ee5fffff,2017,0.5862675,-0.05797113,-0.37325048,-0.38996583,-0.21760406,-0.29401356,0.00090061943,-0.32360595
8849958ee5fffff,2018,-0.5916937,-0.26565835,0.55879253,0.35290113,0.3224549,0.14281748,0.068991154,0.22521548
8849958ee5fffff,2019,0.42584828,-1.2305042,-0.96150756,0.02698608,0.7332161,0.33943895,-1.4223833,0.054020043
8849958ee5fffff,2020,0.16858314,-0.107895315,-0.41366968,-1.2333171,0.22112156,-0.26897842,-1.1487302,0.9803698
8849958ee5fffff,2021,1.0965996,-0.618738,1.242695,-0.7118011,-0.5943848,-0.5813213,-0.92978835,0.16050287
8849958ee5fffff,2022,-0.26203597,-0.1727096,-1.653024,0.47153783,0.44880223,0.67381155,-2.3871589,0.6850735
8849958ee5fffff,2023,-0.0036610747,0.5293549,-0.39504144,-0.5671427,0.58429974,0.0009203592,-0.86749506,1.211764
8849958ee5fffff,2024,0.90214336,0.68823385,-0.0013804251,0.8943512,-0.35950872,0.77967614,-1.5230527,0.46807688
8849958ee7fffff,2016,-0.84792703,0.7622472,0.1579254,-0.52731013,0.5337226,0.88067126,-0.097534604,0.32437524
8849958ee7fffff,2017,-1.2764772,-0.87911373,-0.24020717,-1.1714659,-1.133422,2.0991683,0.7719707,0.26196292
8849958ee7fffff,2018,0.022495411,-0.56710565,-0.051667493,0.0028268879,0.9268812,0.2572636,-0.13558751,0.4265876
8849958ee7fffff,2019,0.6135771,-0.785595,-0.09953652,0.11583945,-0.30389285,-0.23929687,0.3232401,-0.474913
8849958ee7fffff,2020,0.3221716,-2.0445576,-0.92164654,-0.9418921,-0.99097896,-1.4186566,-0.29974216,-1.2682202
8849958ee7fffff,2021,-0.13334085,-1.4981526,-0.9581395,-0.025712693,-0.45072073,1.0572798,0.20728949,0.13175718
8849958ee7fffff,2022,0.84607685,-0.90990776,-1.1092327,-1.6948018,0.4224148,-0.06007949,-0.72327363,1.0790639
8849958ee7fffff,2023,1.3398068,0.86333984,0.10647797,0.41068536,0.267798,0.17488417,-0.6167435,0.26127288
8849958ee7fffff,2024,-0.7082286,-0.009793333,0.14455356,-0.89843297,-0.15992379,0.82205296,-0.2984839,0.7590673
8849958ee9fffff,2016,-0.76110834,1.0792656,-0.74771976,0.73301053,-1.0210255,0.090796545,0.23682925,-1.2188784
8849958ee9fffff,2017,-0.37810755,0.07232453,-0.18257807,0.7413875,-0.46202105,0.5141186,-0.05033,-0.15808737
8849958ee9fffff,2018,0.34735605,-0.2388698,0.3137964,0.51895255,0.032255284,0.6326152,-0.14734994,0.07027097
8849958ee9fffff,2019,0.85431623,0.0076802205,0.15562707,-0.48736572,-0.6900187,0.40462187,0.78541934,-0.09387137
8849958ee9fffff,2020,0.01633598,0.101034164,-0.027378924,0.16244794,-0.15217881,0.28438985,1.5613438,-0.3194807
8849958ee9fffff,2021,0.03291665,-0.4284414,1.3260789,-0.747793,-1.2966539,0.38817036,1.173904,0.42872155
8849958ee9fffff,2022,0.7915866,-0.3488878,0.7156603,-0.28202263,0.20593974,0.13182329,1.2945838,-0.3013779
8849958ee9fffff,2023,0.15207155,0.29635236,0.594221,-0.5845898,-1.0302016,0.1346441,0.612575,-0.12231423
8849958ee9fffff,2024,0.49941632,0.96881473,0.20308498,0.18776722,-0.053232297,0.65307945,-0.5652918,-0.43447423
8849958eebfffff,2016,-0.721156,-0.11017151,-0.8798323,0.03847575,-0.42743686,1.0788814,0.5002826,-0.7472192
8849958eebfffff,2017,0.706373,-0.8625467,-0.4266378,-0.0061955824,-0.31452015,1.0234966,0.24480104,-0.53891337
8849958eebfffff,2018,0.37852177,-0.6212277,0.25966737,-0.3450979,0.55463696,-0.015059818,-0.48222324,-0.024153372
8849958eebfffff,2019,0.03167971,-0.36660215,0.06539734,-0.0095923925,0.12784551,0.17809196,-1.2612404,0.27493602
8849958eebfffff,2020,0.6908019,-0.12032328,0.23896311,-0.271221,0.28590086,1.2806475,0.13928646,-0.17033012
8849958eebfffff,2021,0.5846245,-0.735808,0.06654539,-1.4265051,0.98287374,0.47407758,-0.45236713,0.32042056
8849958eebfffff,2022,0.77044076,-0.06404644,-0.9407966,0.23482268,0.74104935,0.76612175,-0.4697615,0.40259168
8849958eebfffff,2023,1.8127841,1.3893809,-0.06964393,0.1182031,0.21033613,-0.07011566,-1.7889868,-0.04155011
8849958eebfffff,2024,-0.12317009,1.6033211,0.28260458,-1.1094773,-0.17007858,-1.5340675,-1.272306,0.27342972
8849958eedfffff,2016,-0.13128084,0.84381723,0.2729803,0.23440184,-1.607572,0.82548964,0.42263073,-1.3652732
8849958eedfffff,2017,0.18477692,-0.10185055,-0.53263533,0.035750754,-1.0296124,1.2672039,0.18339328,-0.198549
8849958eedfffff,2018,0.00031222947,-0.36159092,0.38990554,0.69169533,0.0078783035,0.49603492,0.09883622,-0.60931337
8849958eedfffff,2019,1.1206888,-1.3952595,-0.3852056,0.27071688,-0.47498652,0.030086383,0.086398564,-1.7644771
8849958eedfffff,2020,0.44598678,0.030382711,0.11009937,-1.2418303,-0.6510494,-0.19130303,-0.034464847,-0.38758865
8849958eedfffff,2021,0.43151885,-0.23438403,1.0499436,-0.636948,-0.680512,1.2610245,1.131451,0.05139055
8849958eedfffff,2022,0.87059945,0.46985057,0.35499072,0.25557712,-0.75354546,1.3820229,-0.9756091,-0.94382906
8849958eedfffff,2023,-0.19315061,0.35611725,0.46851885,-0.4289083,0.77238387,0.7798647,0.19097488,-0.06824123
8849958eedfffff,2024,-0.43025464,0.7576969,0.12164783,-0.26951605,0.4524303,0.374969,-0.011966741,0.25755277
8849958f01fffff,2018,0.45773503,-1.4315292,0.097940296,1.2210242,-0.780515,-1.3596128,2.019018,-3.171021
8849958f01fffff,2021,-0.38831407,-2.0921056,-0.42465812,-2.319807,-2.8797786,-4.6405897,0.15346768,0.08283302
8849958f01fffff,2023,0.8134384,-0.49528596,-1.1798626,0.31059265,-1.0739802,0.7954131,0.45057243,-1.196292
8849958f01fffff,2024,-1.5020672,-2.7944446,-1.3913423,-0.44543704,0.63865244,-2.4804733,1.132775,0.047303308
8849958f07fffff,2017,-1.023592,-1.6240395,-0.68050104,1.9339416,-2.399288,-0.6551191,-0.73872316,-1.3953955
8849958f07fffff,2018,0.13822107,-1.4968927,-1.4977387,1.3388088,-1.5514028,-0.85103565,0.287306,-1.7490529
8849958f07fffff,2019,-0.73092765,0.20096669,-0.5256612,-2.6214747,0.10005129,-0.3422935,-3.2057817,3.3389952
8849958f07fffff,2020,-1.3984878,0.63045096,0.1672306,-0.2421551,0.6494899,-1.1176322,1.2138675,0.14848408
8849958f07fffff,2021,-1.3048335,-0.57163024,0.6716035,0.969454,-1.2705495,-0.92989486,-0.87704533,2.8779795
8849958f07fffff,2022,-1.5307598,0.5726271,0.25084826,-1.1948231,-0.48804283,1.2337189,-1.1711036,3.1928697
8849958f07fffff,2024,-1.5337485,-1.7063992,-1.4111067,-0.47530454,-1.1053888,0.24262252,-1.405595,2.2726493
8849958f3bfffff,2016,1.4920487,1.3250006,2.9162216,1.6602155,-1.5108302,-0.45396325,0.29368472,-0.57180965
8849958f3bfffff,2017,-0.44440028,0.73903435,-2.390311,-0.119397305,1.4077522,0.11156615,0.87352407,-1.6158742
8849958f3bfffff,2018,-0.30033538,-0.49991438,0.97809017,-0.29054102,0.029183868,-0.29576275,1.7769587,0.43771282
8849958f3bfffff,2019,0.59511715,1.1895571,-1.6433684,-0.1778958,-0.041730896,0.3612002,-0.08314211,-0.6629438
8849958f3bfffff,2020,-1.0943644,0.38208398,-0.18994173,0.28907713,-1.9021093,-1.5735872,0.46259972,1.1666559
8849958f3bfffff,2021,1.4410495,-0.93317,1.0861367,-0.87219244,0.5474132,0.6976372,-0.36734208,1.0138768
8849958f3bfffff,2022,0.3650436,-0.48478788,1.2330788,-0.13510388,-1.9324611,1.2847756,-0.6175781,0.3596225
8849958f3bfffff,2024,-1.6243148,1.3380709,1.162489,0.66047585,-0.25793475,-1.9386339,-0.47664,0.12603317
8849958f59fffff,2018,-0.41782746,-0.13099523,-0.063418075,-0.5349021,1.5258073,-1.0115392,1.6180121,-1.5967801
8849958f59fffff,2020,0.7777987,-0.060653772,-0.9524131,-0.88460404,-1.5090508,-0.6996031,0.092012085,-0.67243487
8849958f59fffff,2023,0.44386968,0.7466378,-2.2126963,-0.5920129,2.893866,-0.43827334,0.85211015,-3.4152055
8849958f5bfffff,2018,1.5099125,-0.08309867,1.6498991,-2.0259144,-2.1010184,-1.3062545,0.5149765,-0.7195309
8849958f5bfffff,2019,-0.17971303,-1.2754445,1.2737623,-0.73591536,1.2209188,-0.9616032,2.5806737,0.54532844
8849958f5bfffff,2020,1.0055981,1.575046,1.2421024,-0.10595714,-1.5410618,-2.7832327,-1.5318937,-0.93497676
8849958f5bfffff,2021,2.245008,-1.7897522,-0.6273908,-2.2218466,-2.1550887,-2.3573866,-3.0590358,0.10594393
8849958f5bfffff,2022,0.09445532,0.38990128,-0.2754814,0.30735397,-2.3479993,1.8873583,-2.937449,2.5584764
8849958f5bfffff,2023,1.9068087,-0.45946202,2.1911097,-3.2120738,-0.44366464,-1.1068512,-0.56797695,0.8042393
88499595a3fffff,2018,-0.8428534,0.24057087,-0.5733689,-1.5748447,1.184038,0.70642275,1.1788615,0.21391164
88499595a3fffff,2019,0.12578979,0.15424708,-0.2332002,-1.7488592,-0.8255982,0.5506523,1.5237439,-0.06339123
88499595a3fffff,2020,0.35730472,1.4656414,0.022481214,0.5736801,-0.71256757,-0.4452146,0.9457201,-1.3907804
88499595a3fffff,2021,1.0312934,0.13564828,-0.5385198,0.04310994,0.11751168,0.33524314,-0.36776972,-0.4835625
88499595a3fffff,2022,1.9993658,0.21487322,-0.65894824,0.18388577,1.4375798,-0.2892498,-0.35805464,-1.3251183
88499595a3fffff,2023,-0.4791761,3.9666147,1.9979051,-0.15669906,-0.2745442,-0.63168466,-1.8255163,1.3245779
88499595a3fffff,2024,-0.7159097,1.590741,0.009449772,-0.09980138,0.32783613,0.3844302,-0.44156665,-0.2507272
88499595abfffff,2020,-1.5743854,2.658466,-0.46903196,-4.461217,0.049464174,-0.25445274,1.2342229,0.15777238
88499595abfffff,2022,-0.217212,0.7766474,-1.0727599,1.0714939,-0.7518425,-0.15375778,0.47855288,0.6708824
88499595abfffff,2023,0.12042369,1.4891161,-0.04393526,0.109530754,1.3537251,-1.9080496,-0.34147817,0.12253782
88499595abfffff,2024,-1.4388824,-1.028333,0.69611824,0.09141161,-2.909662,1.8703829,-0.7330215,2.1706223
88499595bdfffff,2016,-0.10214788,0.3774168,-1.1528243,-0.21309552,-1.0328748,-0.7894072,-0.20867023,-1.9163365
88499595bdfffff,2017,-1.0516617,1.7147453,-0.80719435,0.6700376,-0.49020955,0.1714123,-0.40638575,-1.2277087
88499595bdfffff,2018,-0.36343697,2.965052,1.4763064,-0.5054416,-0.83278877,0.14419872,-1.4454741,0.5449238
88499595bdfffff,2019,0.7760034,3.3424535,0.16718201,-1.0781202,1.0473071,1.0636408,-0.51573646,-1.4925082
88499595bdfffff,2020,-0.19148189,0.78656226,-1.0573659,-1.7230309,-1.2657787,-1.9808104,-0.019029224,-1.3023779
88499595bdfffff,2021,0.6316201,0.1319577,0.7487797,-0.59047556,0.094947,-1.3992766,-0.24926542,0.6386573
88499595bdfffff,2022,-0.93831974,1.190223,-0.2738689,0.14377055,0.5409714,0.731814,0.20565301,0.3789565
88499595bdfffff,2023,-0.900534,1.4365603,-1.0380222,-0.8161751,0.19687213,1.4585673,-0.029246986,-0.93853724
88499595bdfffff,2024,0.13800412,1.6873295,0.84947616,0.3740042,-0.3499071,-0.58325267,-1.318936,0.790921
884995a365fffff,2016,-2.403694,0.5939923,-2.1517744,0.3700237,-0.6423954,-0.0054163737,1.3656538,-2.6996703
884995a365fffff,2017,-0.38550052,1.3909849,-2.6902497,-3.9143763,-3.192449,-0.9700689,-1.0967073,-2.1448493
884995a365fffff,2018,-0.7288796,0.1910471,-0.9589492,-0.7628409,-0.698135,0.0024208934,-0.25581005,0.11697325
884995a365fffff,2019,0.9759111,-0.43366227,1.9981778,1.8688862,-2.2305608,-0.75062394,1.6504289,-0.7099263
884995a365fffff,2020,-1.2910548,0.9300898,-1.9222815,-2.094314,-0.82727736,0.8035511,-1.1056874,0.74722326
884995a365fffff,2021,0.07470754,-1.054413,-0.49417982,-0.58533585,0.4131478,0.92678195,1.9426869,-1.4536959
884995a365fffff,2023,0.69378495,-1.5657991,2.0179863,-0.35538727,0.79684794,-1.4564937,0.9710276,0.5087383
884995a365fffff,2024,1.2824808,-1.9898666,-2.1436086,-0.5513444,1.9901162,-0.37722516,3.2083316,-2.371555
884995a36dfffff,2016,-0.83967656,0.78205377,-0.9439729,-0.78336006,-1.0970395,-1.1335078,0.13084061,-0.33035788
884995a36dfffff,2017,0.552187,-3.636993,0.94467163,-0.1709411,-0.9775479,-0.58610976,2.7160296,-0.18411304
884995a36dfffff,2018,1.5362645,-0.5824464,0.4548368,-0.85032505,-0.19109248,1.938819,0.25869194,0.4252705
884995a36dfffff,2019,0.17530629,-1.5040809,-1.3380105,-0.039957043,-0.8768416,-0.8663476,-0.33905515,-0.9124462
884995a36dfffff,2020,0.08007507,-0.89001656,1.2211586,1.0448899,-0.8548984,-0.32207796,0.9367199,-0.97893983
884995a36dfffff,2021,0.16428712,0.5845909,0.14919615,0.45982626,-0.18575488,0.4901509,1.4813206,-2.4444256
884995a36dfffff,2022,0.10054488,-2.5230486,-1.4745922,0.83249253,-0.18491025,-0.33480948,0.49363843,0.55674875
884995a36dfffff,2023,0.19033901,-1.0763717,0.4114435,-0.44683295,-0.19299917,0.24193567,0.80273986,0.5265669
884995a36dfffff,2024,2.0229702,-0.9716827,0.7140943,0.03567002,0.8133035,-1.7407638,0.30138576,-0.84305567
884995aa05fffff,2016,0.3950061,0.91477996,0.011058519,-0.2996078,-0.6474344,-0.7553781,0.5658526,0.4287068
884995aa05fffff,2017,-0.59448975,-0.0066040773,0.32224077,1.3067843,-1.6787751,-0.02778112,1.1966015,-1.0609156
884995aa05fffff,2018,0.9219545,0.31262335,1.0962121,-0.6625423,0.124900885,0.4165496,-0.26098827,0.8028907
884995aa05fffff,2019,1.9065151,0.802397,1.9721481,-1.5156233,-1.9577563,-1.5123779,0.42439243,-0.28821746
884995aa05fffff,2020,0.001346863,0.6628845,1.2934402,0.40612528,-0.9488732,1.2070323,2.161243,-0.6561498
884995aa05fffff,2021,-0.011060508,1.7886635,1.7921482,1.284026,-1.0576264,-0.19167846,0.029690145,0.11952147
884995aa05fffff,2022,0.09642154,0.48363975,-0.5989598,-1.0117282,-0.3849713,0.9308969,-1.4391911,-0.1683839
884995aa05fffff,2023,-1.6802651,0.20964625,0.8739629,0.37976065,-2.089205,-0.5148349,0.9263168,0.124904014
884995aa05fffff,2024,1.1457288,-1.3325262,0.07640753,-0.86154133,0.7454717,-3.003331,0.37877062,-0.49479866
884995aa09fffff,2016,-1.0044286,-0.15232259,-0.99197686,-0.40633878,-0.5377039,2.3047333,-2.1026478,0.9871032
884995aa09fffff,2017,-1.6374389,1.8699784,-0.67005503,-0.08931128,-2.4329093,1.9294963,2.813698,-0.71368587
884995aa09fffff,2018,1.1225773,0.4527052,1.4805729,0.5481139,-1.3394958,-0.029615661,0.24515651,0.5584238
884995aa09fffff,2019,0.4754518,-0.61881655,0.07802482,-0.7356726,1.8851384,-1.5762228,1.5527755,-1.7679154
884995aa09fffff,2020,-0.91576314,1.3714801,1.5612226,-0.8434759,0.3043342,-0.48302183,1.7211527,0.17991622
884995aa09fffff,2021,0.5137764,0.63815254,0.97631395,0.18795691,-2.0298557,0.90384394,1.0692453,0.6072506
884995aa0dfffff,2016,-0.09871384,1.1434494,0.8716037,1.9340813,-2.3870041,-1.0223436,-0.81539553,1.6796168
884995aa0dfffff,2017,-0.86058414,0.5396584,0.37280732,-1.0253662,-1.5857357,0.6053258,1.5248216,0.37217203
884995aa0dfffff,2018,-0.42966467,0.48038214,1.5631891,-0.9951628,0.74963754,0.55074227,1.530222,1.2540894
884995aa0dfffff,2019,-2.0677092,1.1012182,0.77786016,0.41802725,-1.022712,0.013788119,1.2311678,0.07384954
884995aa0dfffff,2020,-1.2655209,1.2534312,2.5048807,-1.0405314,-0.13250853,0.18064712,1.3167782,1.8742344
884995aa0dfffff,2021,1.2135679,3.167273,0.45404056,0.38113174,-0.5423796,0.66639405,-1.767914,-1.2821229
884995aa0dfffff,2022,-3.2500744,2.480525,0.9827435,0.7839324,-0.43209112,-1.0936468,0.7988666,-0.3317756
884995aa0dfffff,2023,0.20440245,0.81949997,-0.018571755,-1.2262468,-0.26600087,-1.5539424,-0.47840717,1.6174504
884995aa29fffff,2016,-0.13035733,-0.8592256,0.14052027,-0.8693098,-0.37108773,-0.24998488,0.099924944,0.58833843
884995aa29fffff,2017,0.6366108,1.2494498,2.2173574,-2.1300583,-0.96261954,-0.84763604,0.7204992,-0.39828664
884995aa29fffff,2018,-0.709011,0.7651547,0.91307944,-0.20703466,-0.7197157,0.3723241,0.62082666,0.32967496
884995aa29fffff,2019,-0.8103662,-0.081224374,1.7242429,1.1649773,-1.179739,-0.16029984,0.93323123,0.65588284
884995aa29fffff,2020,0.3812386,0.22768441,0.87920487,-0.58604896,0.09603595,-0.7336759,0.7849354,-0.8096421
884995aa29fffff,2021,0.37994286,-0.38914043,0.96347064,-0.9555261,0.0004037232,0.76005113,0.5788112,1.005929
884995aa29fffff,2022,1.4138299,1.1677794,0.5723311,0.035283886,-0.291462,-0.84458244,-0.7256425,-0.25009593
884995aa29fffff,2023,-0.6739968,0.5082558,-0.21859308,-0.51140076,-0.36108258,-1.006658,0.19804905,-0.55473816
884995aa29fffff,2024,-0.48689228,-0.022934355,0.62850183,-0.95403874,-0.8587734,-1.1802486,-0.06407713,0.10209396
884995aa2bfffff,2016,1.4277381,1.5681198,0.89106447,-0.41300654,1.4643916,0.16093184,1.3952965,-2.3182821
884995aa2bfffff,2018,0.749912,2.4878473,2.5811143,-0.5296832,0.0040196665,0.92200744,0.6667929,0.8381136
884995aa2bfffff,2019,-0.1775078,2.0503418,0.111316875,0.68221927,-0.2775798,0.70157707,0.45330146,1.5639706
884995aa2bfffff,2020,1.2481823,1.7350899,-0.7948475,2.1555007,0.22361211,-1.3673576,0.6921795,-2.852199
884995aa2bfffff,2023,-0.33595353,1.0986787,-1.4867918,-2.2701106,1.281141,0.93556327,3.7047918,0.040975515
884995aa2bfffff,2024,-0.5425656,0.1858322,-1.1992596,-0.1262065,1.4452453,-0.7632703,3.9665704,-1.6750011
884995aa41fffff,2016,1.2172631,0.53834754,-1.1103537,0.2364439,0.83407867,-0.55034727,-1.1315383,0.51566404
884995aa41fffff,2017,0.14293773,-2.1320806,-1.2393464,0.24176642,-1.4181452,-0.7269429,0.4960488,-0.97749704
884995aa41fffff,2018,0.46277434,1.1893234,1.138619,0.1697401,0.39094755,0.09376744,0.42826042,-0.11151006
884995aa41fffff,2019,-0.079826,1.4669341,1.0621997,-0.73639965,-0.47135535,-0.7693169,-1.3106046,0.07884691
884995aa41fffff,2020,0.2595529,-2.7394967,-0.3683292,-0.2846371,-1.6856654,0.6997081,-0.34086087,-0.15080662
884995aa41fffff,2021,-0.8300556,-0.0031720332,0.9574092,1.0943611,-2.1966348,-2.3498898,0.29835618,2.974556
884995aa41fffff,2022,0.06245444,-0.4859841,-0.5460402,-2.2900777,0.3672557,0.046566475,0.29915014,-0.53737205
884995aa41fffff,2023,-0.9153061,0.82892555,-0.75379646,0.62807053,0.28229457,0.4316454,0.59372,-0.11142696
884995aa41fffff,2024,0.00096327363,1.7342849,-1.9684464,-1.1933305,1.245731,2.5632052,0.2314024,-1.5221089
884995aa43fffff,2017,-0.04689222,3.198614,0.9323539,0.1982314,-0.15275443,0.1726097,2.6703348,0.2062083
884995aa43fffff,2018,-2.1144187,1.0864506,1.11126,1.6230023,-1.2025898,-0.6904277,-0.64997816,0.5571064
884995aa43fffff,2021,1.4963061,0.5504258,2.1912727,-0.56512403,-0.4312384,0.9162027,4.026018,-2.342979
884995aa43fffff,2023,0.08465344,2.2637618,-1.14514,-1.7807428,0.61574054,0.8145036,0.00909367,-2.217796
884995aa45fffff,2016,0.103988275,0.00478602,-0.30919328,-0.9859873,-1.2830164,0.58667564,0.98732287,0.4412197
884995aa45fffff,2017,-1.8573844,-0.0972727,0.961183,-0.57405734,-0.8712418,0.273642,1.9581268,0.5422184
