h3_8,año_hecho,cluster_km_ae,cluster_km_ae_cos,cluster_km_pca,cluster_km_raw,cluster_hdbscan
884995b167fffff,2022,1,4,0,0,3
884995b167fffff,2023,3,0,0,0,26
884995b167fffff,2024,3,3,0,0,44
884995b169fffff,2016,1,4,2,2,2
884995b169fffff,2017,1,2,2,2,65
884995b169fffff,2018,3,3,0,0,-1
884995b169fffff,2019,1,1,2,2,54
884995b169fffff,2020,3,0,2,0,23
884995b169fffff,2021,1,0,2,2,2
884995b169fffff,2022,1,0,1,4,-1
884995b169fffff,2023,3,0,0,0,-1
884995b169fffff,2024,1,0,0,0,-1
884995b16bfffff,2016,2,2,2,2,72
884995b16bfffff,2017,1,2,4,1,64
884995b16bfffff,2018,3,1,0,0,-1
884995b16bfffff,2019,1,0,2,2,3
884995b16bfffff,2020,1,4,2,2,3
884995b16bfffff,2021,4,0,2,2,19
884995b16bfffff,2022,2,3,0,0,-1
884995b16bfffff,2023,2,0,0,0,-1
884995b16bfffff,2024,3,3,0,0,-1
884995b16dfffff,2016,1,4,2,2,2
884995b16dfffff,2017,0,1,4,1,56
884995b16dfffff,2018,1,4,0,0,9
884995b16dfffff,2019,1,4,2,2,2
884995b16dfffff,2020,1,4,2,2,2
884995b16dfffff,2021,3,1,0,0,-1
884995b16dfffff,2022,3,0,0,0,-1
884995b16dfffff,2023,3,3,0,0,44
884995b16dfffff,2024,3,1,0,0,45
884995b227fffff,2017,0,2,2,2,-1
884995b227fffff,2018,0,2,4,1,69
884995b227fffff,2019,1,0,1,0,-1
884995b227fffff,2022,3,1,0,0,24
884995b309fffff,2016,4,1,1,4,6
884995b309fffff,2017,4,2,2,2,-1
884995b309fffff,2018,3,1,0,1,47
884995b309fffff,2019,4,0,1,4,15
884995b309fffff,2020,4,0,2,2,17
884995b309fffff,2021,4,0,1,4,-1
884995b309fffff,2022,2,0,2,2,-1
884995b309fffff,2023,1,3,2,0,-1
884995b309fffff,2024,3,0,0,0,-1
884995b30dfffff,2018,4,0,1,4,15
884995b30dfffff,2019,0,2,4,1,57
884995b30dfffff,2020,4,0,1,4,15
884995b313fffff,2016,0,2,4,1,-1
884995b313fffff,2018,3,1,0,0,60
884995b313fffff,2019,3,1,0,0,17
884995b313fffff,2020,4,1,4,1,46
884995b313fffff,2021,3,0,1,4,0
884995b313fffff,2022,3,1,0,0,55
884995b313fffff,2023,3,1,0,0,47
884995b313fffff,2024,3,1,1,4,47
884995b317fffff,2016,4,2,1,4,5
884995b317fffff,2017,2,3,1,4,64
884995b317fffff,2018,3,1,0,0,46
884995b317fffff,2021,3,1,1,4,24
884995b317fffff,2023,2,3,0,0,32
884995b31bfffff,2016,0,2,1,4,65
884995b31bfffff,2017,0,2,4,1,-1
884995b31bfffff,2018,3,1,0,0,24
884995b31bfffff,2019,0,2,4,1,50
884995b31bfffff,2020,4,0,1,4,15
884995b31bfffff,2022,0,0,1,4,-1
884995b323fffff,2016,0,2,4,1,28
884995b323fffff,2017,1,4,2,2,2
884995b323fffff,2018,1,4,2,2,3
884995b323fffff,2019,1,4,2,2,-1
884995b323fffff,2020,4,0,2,2,17
884995b323fffff,2021,1,4,2,2,-1
884995b323fffff,2022,1,4,2,2,4
884995b323fffff,2023,2,3,0,0,42
884995b323fffff,2024,2,3,0,0,-1
884995b325fffff,2017,4,0,1,4,12
884995b325fffff,2018,3,1,4,1,47
884995b325fffff,2019,0,2,4,1,57
884995b325fffff,2020,4,0,2,2,13
884995b325fffff,2024,3,0,1,4,-1
884995b327fffff,2016,4,1,1,4,-1
884995b327fffff,2017,1,0,2,2,65
884995b327fffff,2018,3,1,0,0,-1
884995b327fffff,2019,3,0,0,0,-1
884995b327fffff,2020,3,1,0,0,60
884995b327fffff,2021,3,0,0,0,-1
884995b327fffff,2022,3,0,0,0,-1
884995b327fffff,2023,1,0,0,0,-1
884995b327fffff,2024,3,0,0,4,-1
884995b331fffff,2017,2,2,4,1,25
884995b331fffff,2018,3,1,0,0,-1
884995b331fffff,2019,0,1,4,1,47
884995b331fffff,2023,3,0,1,4,18
884995b333fffff,2019,3,1,1,4,55
884995b333fffff,2020,4,2,4,2,47
884995b333fffff,2021,3,1,4,1,-1
884995b333fffff,2023,0,2,1,4,-1
884995b335fffff,2017,4,3,2,2,2
884995b335fffff,2018,3,1,0,0,47
884995b335fffff,2019,3,1,2,2,55
884995b335fffff,2020,3,1,0,2,47
884995b335fffff,2021,4,0,0,0,19
884995b335fffff,2022,3,1,2,2,-1
884995b335fffff,2023,3,3,0,0,44
884995b335fffff,2024,1,0,1,4,22
884995b337fffff,2016,2,3,0,0,41
884995b337fffff,2017,0,2,4,1,68
884995b337fffff,2018,2,2,4,1,-1
884995b337fffff,2019,3,2,4,1,-1
884995b337fffff,2021,3,3,0,0,-1
884995b337fffff,2022,2,3,0,0,34
884995b337fffff,2023,2,3,0,0,34
884995b33bfffff,2016,2,3,2,2,-1
884995b33bfffff,2017,0,1,4,1,24
884995b33bfffff,2018,2,3,4,1,-1
884995b33bfffff,2019,3,1,1,4,55
884995b33bfffff,2021,4,3,4,1,-1
884995b33bfffff,2022,3,3,0,0,24
884995b33bfffff,2023,3,1,0,0,47
884995b33bfffff,2024,3,1,0,1,47
884995b33dfffff,2016,1,4,2,2,-1
884995b33dfffff,2018,3,1,0,0,-1
884995b33dfffff,2019,4,0,2,2,17
884995b33dfffff,2020,1,4,2,2,2
884995b33dfffff,2022,4,3,0,0,-1
884995b341fffff,2018,1,4,2,2,-1
884995b341fffff,2019,4,1,0,2,-1
884995b341fffff,2020,3,1,0,4,-1
884995b341fffff,2021,3,1,2,2,-1
884995b341fffff,2022,4,0,1,4,18
884995b341fffff,2023,4,0,2,2,-1
884995b341fffff,2024,1,0,1,4,22
884995b345fffff,2016,0,2,4,1,56
884995b345fffff,2017,1,0,1,4,-1
884995b345fffff,2018,0,0,1,4,38
884995b345fffff,2019,4,0,1,4,-1
884995b345fffff,2020,1,4,0,0,71
884995b345fffff,2021,4,0,1,4,22
884995b345fffff,2022,3,1,0,4,67
884995b345fffff,2023,4,0,2,2,-1
884995b345fffff,2024,3,0,1,4,44
884995b347fffff,2016,3,1,2,2,47
884995b347fffff,2017,1,4,2,2,-1
884995b347fffff,2018,3,1,1,4,46
884995b347fffff,2019,3,1,1,4,46
884995b347fffff,2020,0,2,2,2,56
884995b347fffff,2021,1,4,2,2,-1
884995b347fffff,2022,3,0,1,4,-1
884995b347fffff,2023,2,3,2,0,44
884995b347fffff,2024,3,0,1,4,-1
884995b34dfffff,2016,0,2,4,1,6
884995b34dfffff,2017,0,2,4,1,-1
884995b34dfffff,2018,4,0,1,4,5
884995b34dfffff,2019,0,2,4,1,65
884995b34dfffff,2020,0,2,4,1,60
884995b34dfffff,2021,1,0,1,4,-1
884995b34dfffff,2022,2,3,2,2,31
884995b34dfffff,2023,2,3,0,0,51
884995b34dfffff,2024,0,2,1,4,-1
884995b351fffff,2021,3,1,0,0,63
884995b351fffff,2023,3,1,1,4,24
884995b351fffff,2024,3,0,1,4,-1
884995b355fffff,2017,0,2,4,1,27
884995b355fffff,2020,1,0,2,2,1
884995b355fffff,2022,3,0,1,4,18
884995b361fffff,2016,3,0,1,4,-1
884995b361fffff,2017,2,3,1,4,-1
884995b361fffff,2018,1,3,2,0,53
884995b361fffff,2019,4,1,4,1,47
884995b361fffff,2020,3,0,1,4,18
884995b361fffff,2021,4,0,0,0,-1
884995b361fffff,2022,3,1,0,4,47
884995b361fffff,2023,3,0,1,4,18
884995b361fffff,2024,3,0,1,4,-1
884995b363fffff,2016,4,0,1,4,17
884995b363fffff,2017,0,2,4,1,65
884995b363fffff,2018,3,0,1,4,-1
884995b363fffff,2019,2,3,2,2,-1
884995b363fffff,2020,4,0,0,4,17
884995b363fffff,2021,4,0,1,4,17
884995b363fffff,2023,1,4,1,4,2
884995b365fffff,2020,4,0,1,4,15
884995b365fffff,2021,4,0,1,4,13
884995b365fffff,2023,4,0,1,4,15
884995b367fffff,2016,0,2,1,4,28
884995b367fffff,2017,4,2,1,4,-1
884995b367fffff,2018,3,0,1,4,-1
884995b367fffff,2019,4,0,1,4,14
884995b367fffff,2020,4,1,4,1,6
884995b367fffff,2021,4,0,1,4,22
884995b367fffff,2023,2,3,2,2,-1
884995b367fffff,2024,3,3,0,0,-1
884995b369fffff,2016,0,2,4,1,50
884995b369fffff,2017,4,0,1,4,15
884995b369fffff,2018,3,1,1,4,-1
884995b369fffff,2019,0,2,4,1,69
884995b369fffff,2020,1,4,2,2,-1
884995b369fffff,2021,0,2,4,1,27
884995b369fffff,2022,4,0,1,4,15
884995b369fffff,2023,3,0,1,4,18
884995b369fffff,2024,0,2,1,4,-1
884995b36bfffff,2016,0,0,1,4,0
884995b36bfffff,2017,0,2,2,2,-1
884995b36bfffff,2018,4,0,1,4,-1
884995b36bfffff,2019,4,0,1,4,-1
884995b36bfffff,2020,4,0,1,4,17
884995b36bfffff,2021,3,1,0,0,46
884995b36bfffff,2022,0,2,0,4,38
884995b36bfffff,2023,1,0,1,4,21
884995b36bfffff,2024,3,0,0,0,21
884995b36dfffff,2016,0,2,4,1,62
884995b36dfffff,2017,0,1,4,1,24
884995b36dfffff,2018,1,4,2,0,51
884995b36dfffff,2019,3,1,4,1,67
884995b36dfffff,2020,4,1,4,1,46
884995b36dfffff,2021,4,0,1,4,13
884995b36dfffff,2022,3,1,1,4,56
884995b36dfffff,2023,4,0,1,4,-1
884995b36dfffff,2024,3,0,2,2,-1
884995b801fffff,2016,3,3,0,0,35
884995b801fffff,2017,1,4,0,0,-1
884995b801fffff,2018,1,4,3,0,-1
884995b801fffff,2019,3,1,0,0,-1
884995b801fffff,2020,3,0,0,0,-1
884995b801fffff,2021,1,4,0,0,30
884995b801fffff,2022,1,4,0,0,-1
884995b801fffff,2023,1,4,0,0,-1
884995b801fffff,2024,3,3,0,0,26
884995b803fffff,2016,1,2,4,1,65
884995b803fffff,2017,1,4,4,1,-1
884995b803fffff,2018,2,3,0,0,42
884995b803fffff,2019,1,4,0,2,-1
884995b803fffff,2020,4,0,2,2,-1
884995b803fffff,2021,2,3,2,0,-1
884995b803fffff,2022,1,0,1,4,-1
884995b803fffff,2023,2,3,2,0,-1
884995b803fffff,2024,1,0,1,4,48
884995b805fffff,2016,2,3,0,0,58
884995b805fffff,2017,1,4,0,0,-1
884995b805fffff,2018,3,1,0,0,-1
884995b805fffff,2019,1,0,0,0,71
884995b805fffff,2020,2,3,2,0,-1
884995b805fffff,2021,1,0,0,4,48
884995b805fffff,2022,1,0,1,4,4
884995b805fffff,2023,2,3,0,0,-1
884995b805fffff,2024,2,3,2,0,-1
884995b807fffff,2016,0,2,4,1,73
884995b807fffff,2017,1,4,4,1,-1
884995b807fffff,2018,2,3,0,0,-1
884995b807fffff,2019,1,4,0,0,-1
884995b807fffff,2020,3,4,0,0,-1
884995b807fffff,2021,1,4,0,0,-1
884995b807fffff,2022,1,4,3,3,-1
884995b807fffff,2023,1,4,0,0,11
884995b807fffff,2024,1,4,1,3,-1
884995b809fffff,2016,1,4,3,3,11
884995b809fffff,2017,1,4,3,3,-1
884995b809fffff,2018,1,4,3,3,7
884995b809fffff,2019,1,4,3,3,7
884995b809fffff,2020,3,4,3,3,11
884995b809fffff,2021,1,4,3,3,10
884995b809fffff,2022,1,4,3,3,8
884995b809fffff,2023,1,4,3,3,8
884995b809fffff,2024,1,4,3,3,11
884995b80bfffff,2016,1,4,2,2,-1
884995b80bfffff,2017,1,4,0,0,-1
884995b80bfffff,2018,2,3,0,0,-1
884995b80bfffff,2019,1,4,2,2,53
884995b80bfffff,2020,1,4,1,4,65
884995b80bfffff,2021,1,0,1,4,53
884995b80bfffff,2022,2,3,1,4,-1
884995b80bfffff,2023,1,0,1,4,53
884995b80bfffff,2024,3,1,1,4,-1
884995b80dfffff,2016,1,0,1,4,-1
884995b80dfffff,2017,2,3,0,0,23
884995b80dfffff,2018,3,0,0,0,26
884995b80dfffff,2019,3,0,0,0,26
884995b80dfffff,2020,3,0,0,4,20
884995b80dfffff,2021,3,1,0,0,61
884995b80dfffff,2022,3,0,0,0,20
884995b80dfffff,2023,3,0,0,0,26
884995b80dfffff,2024,3,3,0,0,-1
884995b811fffff,2016,0,2,4,1,29
884995b811fffff,2017,0,2,4,1,62
884995b811fffff,2018,1,4,2,0,-1
884995b811fffff,2019,3,1,0,0,-1
884995b811fffff,2020,0,2,4,1,70
884995b811fffff,2021,3,0,0,0,-1
884995b811fffff,2022,3,1,0,0,-1
884995b811fffff,2023,2,3,0,0,30
884995b811fffff,2024,3,1,0,0,66
884995b815fffff,2016,2,3,4,1,34
884995b815fffff,2017,0,2,4,1,-1
884995b815fffff,2018,3,3,0,0,44
884995b815fffff,2019,3,1,0,0,56
884995b815fffff,2020,3,1,0,0,57
884995b815fffff,2021,0,2,0,1,73
884995b815fffff,2022,2,3,2,0,30
884995b815fffff,2023,3,0,2,0,23
884995b815fffff,2024,3,0,1,4,18
884995b817fffff,2016,2,3,4,1,25
884995b817fffff,2017,0,2,4,1,68
884995b817fffff,2018,3,3,0,0,-1
884995b817fffff,2019,0,2,4,1,-1
884995b817fffff,2020,0,2,4,1,70
884995b817fffff,2021,2,3,0,0,54
884995b817fffff,2022,4,0,1,4,-1
884995b817fffff,2023,0,2,4,1,-1
884995b819fffff,2016,1,2,2,1,-1
884995b819fffff,2017,0,2,4,1,-1
884995b819fffff,2018,2,3,0,0,54
884995b819fffff,2019,4,0,4,1,-1
884995b819fffff,2020,1,0,4,1,48
884995b819fffff,2021,0,2,0,1,57
884995b819fffff,2022,3,1,1,4,46
884995b819fffff,2023,4,0,1,4,17
884995b819fffff,2024,3,0,1,4,17
884995b81bfffff,2016,0,2,4,1,-1
884995b81bfffff,2017,0,2,4,1,-1
884995b81bfffff,2018,3,1,0,0,-1
884995b81bfffff,2019,0,1,0,1,-1
884995b81bfffff,2020,3,4,0,4,73
884995b81bfffff,2021,3,1,0,0,-1
884995b81bfffff,2022,3,1,0,0,60
884995b81bfffff,2023,3,1,0,0,61
884995b81bfffff,2024,0,1,4,1,-1
884995b81dfffff,2016,2,2,4,1,74
884995b81dfffff,2017,2,0,1,4,31
884995b81dfffff,2018,2,3,0,0,-1
884995b81dfffff,2019,3,4,2,2,-1
884995b81dfffff,2020,0,2,4,1,-1
884995b81dfffff,2021,0,2,1,4,-1
884995b81dfffff,2022,3,1,2,0,24
884995b81dfffff,2023,3,1,4,1,-1
884995b81dfffff,2024,3,1,1,4,56
884995b821fffff,2016,3,1,0,0,63
884995b821fffff,2017,0,2,4,1,74
884995b821fffff,2018,0,2,0,1,73
884995b821fffff,2019,3,1,0,0,54
884995b821fffff,2020,3,1,4,1,54
884995b821fffff,2021,3,3,0,0,-1
884995b821fffff,2022,3,0,1,4,-1
884995b821fffff,2023,4,1,4,1,5
884995b821fffff,2024,0,2,0,1,73
884995b823fffff,2016,0,2,4,1,56
884995b823fffff,2017,0,2,4,1,56
884995b823fffff,2018,3,1,0,0,-1
884995b823fffff,2019,3,1,0,0,66
884995b823fffff,2020,1,4,2,2,74
884995b823fffff,2021,1,4,4,1,-1
884995b823fffff,2022,3,1,0,0,-1
884995b823fffff,2023,3,1,0,0,-1
884995b823fffff,2024,3,1,0,0,56
884995b825fffff,2016,0,2,4,1,-1
884995b825fffff,2017,0,2,4,1,73
884995b825fffff,2018,3,1,0,0,55
884995b825fffff,2019,3,1,0,0,47
884995b825fffff,2020,3,1,0,0,47
884995b825fffff,2021,3,1,0,0,47
884995b825fffff,2022,1,4,2,2,64
884995b825fffff,2023,3,1,0,0,54
884995b825fffff,2024,2,3,0,0,-1
884995b827fffff,2016,0,2,4,1,68
884995b827fffff,2017,0,2,4,1,68
884995b827fffff,2018,2,3,4,1,73
884995b827fffff,2019,3,1,0,0,60
884995b827fffff,2020,0,1,4,1,24
884995b827fffff,2021,3,4,0,0,51
884995b827fffff,2022,0,1,4,1,-1
884995b827fffff,2023,4,2,4,1,-1
884995b827fffff,2024,0,1,4,1,56
884995b829fffff,2016,0,2,4,1,-1
884995b829fffff,2017,1,4,2,2,53
884995b829fffff,2018,1,4,0,0,42
884995b829fffff,2019,3,4,2,2,-1
884995b829fffff,2020,1,4,2,2,71
884995b829fffff,2021,3,0,0,0,-1
884995b829fffff,2022,2,0,0,0,-1
884995b829fffff,2023,3,0,1,4,-1
884995b829fffff,2024,1,0,1,4,20
884995b82bfffff,2016,0,2,4,1,74
884995b82bfffff,2017,0,2,4,1,70
884995b82bfffff,2018,1,4,0,0,25
884995b82bfffff,2019,3,4,0,0,66
884995b82bfffff,2020,3,0,0,0,-1
884995b82bfffff,2021,1,4,0,0,-1
884995b82bfffff,2022,3,0,0,0,-1
884995b82bfffff,2023,2,3,0,0,-1
884995b82bfffff,2024,1,0,0,0,-1
884995b82dfffff,2016,0,2,4,1,-1
884995b82dfffff,2017,1,2,4,1,73
884995b82dfffff,2018,1,4,0,0,-1
884995b82dfffff,2019,3,1,0,0,66
884995b82dfffff,2020,3,1,0,1,47
884995b82dfffff,2021,3,4,0,0,-1
884995b82dfffff,2022,3,1,0,0,55
884995b82dfffff,2023,3,4,0,0,63
884995b82dfffff,2024,1,0,0,0,52
884995b831fffff,2016,1,4,2,2,2
884995b831fffff,2017,1,4,2,1,-1
884995b831fffff,2018,1,4,0,0,-1
884995b831fffff,2019,1,3,0,0,-1
884995b831fffff,2020,1,4,2,2,-1
884995b831fffff,2021,2,3,0,0,-1
884995b831fffff,2022,3,4,0,0,35
884995b831fffff,2023,3,0,0,0,-1
884995b831fffff,2024,1,4,0,0,-1
884995b833fffff,2016,0,2,4,1,50
884995b833fffff,2017,4,3,2,2,-1
884995b833fffff,2018,3,1,0,0,-1
884995b833fffff,2019,1,4,0,0,-1
884995b833fffff,2020,3,1,0,4,55
884995b833fffff,2021,3,1,0,0,47
884995b833fffff,2022,1,4,0,3,11
884995b833fffff,2023,1,4,3,3,74
884995b833fffff,2024,1,4,1,4,8
884995b835fffff,2016,0,1,0,1,56
884995b835fffff,2017,0,1,4,1,56
884995b835fffff,2018,1,4,3,3,-1
884995b835fffff,2019,1,4,3,3,-1
884995b835fffff,2020,3,4,0,0,-1
884995b835fffff,2021,1,4,0,0,-1
884995b835fffff,2022,3,4,0,0,9
884995b835fffff,2023,3,4,0,0,9
884995b835fffff,2024,2,3,4,1,74
884995b837fffff,2016,0,2,4,1,29
884995b837fffff,2017,1,4,0,0,51
884995b837fffff,2018,2,3,0,0,-1
884995b837fffff,2019,2,3,0,0,51
884995b837fffff,2020,3,4,0,0,-1
884995b837fffff,2021,3,4,0,0,-1
884995b837fffff,2022,2,3,0,0,39
884995b837fffff,2023,3,1,0,0,56
884995b837fffff,2024,3,0,1,4,55
884995b839fffff,2016,0,2,4,1,70
884995b839fffff,2017,0,2,4,1,-1
884995b839fffff,2018,1,4,0,0,-1
884995b839fffff,2019,3,1,0,0,-1
884995b839fffff,2020,1,4,0,0,-1
884995b839fffff,2021,3,1,0,0,39
884995b839fffff,2022,1,4,0,0,51
884995b839fffff,2023,3,1,0,0,61
884995b839fffff,2024,2,3,2,0,30
884995b83bfffff,2016,0,2,4,1,74
884995b83bfffff,2017,0,2,4,1,69
884995b83bfffff,2018,1,4,4,1,64
884995b83bfffff,2019,0,4,0,1,-1
884995b83bfffff,2020,0,2,1,4,-1
884995b83bfffff,2021,1,4,0,0,48
884995b83bfffff,2022,2,3,0,0,42
884995b83bfffff,2023,0,2,4,1,68
884995b83bfffff,2024,3,1,0,0,60
884995b83dfffff,2016,3,1,0,0,67
884995b83dfffff,2017,0,2,4,1,70
884995b83dfffff,2018,1,4,3,3,-1
884995b83dfffff,2019,1,4,3,3,11
884995b83dfffff,2020,3,4,0,0,66
884995b83dfffff,2021,3,4,0,0,-1
884995b83dfffff,2022,3,4,0,0,-1
884995b83dfffff,2023,1,4,0,0,-1
884995b83dfffff,2024,1,4,0,0,-1
884995b841fffff,2016,1,4,3,3,7
884995b841fffff,2017,1,4,3,3,7
884995b841fffff,2018,1,4,3,3,7
884995b841fffff,2019,1,4,3,3,7
884995b841fffff,2020,3,4,3,3,10
884995b841fffff,2021,1,4,3,3,-1
884995b841fffff,2022,1,4,3,3,-1
884995b841fffff,2023,1,4,3,3,-1
884995b841fffff,2024,1,4,3,3,7
884995b843fffff,2016,1,4,3,3,7
884995b843fffff,2017,1,4,3,3,7
884995b843fffff,2018,1,4,3,3,7
884995b843fffff,2019,1,4,3,3,-1
884995b843fffff,2020,3,4,3,3,11
884995b843fffff,2021,1,4,3,0,44
884995b843fffff,2022,1,4,3,3,8
884995b843fffff,2023,3,4,3,0,11
884995b843fffff,2024,1,4,3,3,10
884995b845fffff,2016,3,4,3,3,7
884995b845fffff,2017,1,4,3,3,7
884995b845fffff,2018,3,4,3,3,7
884995b845fffff,2019,3,4,3,3,10
884995b845fffff,2020,3,3,0,0,26
884995b845fffff,2021,3,0,3,0,-1
884995b845fffff,2022,3,4,3,3,26
884995b845fffff,2023,3,1,3,3,-1
884995b845fffff,2024,3,3,3,3,-1
884995b847fffff,2016,3,4,3,3,11
884995b847fffff,2017,1,4,3,3,-1
884995b847fffff,2018,1,4,3,3,7
884995b847fffff,2019,1,4,3,3,-1
884995b847fffff,2020,1,4,0,0,-1
884995b847fffff,2021,1,4,3,3,11
884995b847fffff,2022,3,0,3,3,-1
884995b847fffff,2023,1,4,3,3,11
884995b847fffff,2024,1,4,3,3,11
884995b849fffff,2016,1,4,3,3,7
884995b849fffff,2017,1,4,3,3,7
884995b849fffff,2018,1,4,3,3,7
884995b849fffff,2019,1,4,3,3,7
884995b849fffff,2020,1,4,3,3,8
884995b849fffff,2021,1,4,3,3,8
884995b849fffff,2022,1,4,3,3,8
884995b849fffff,2023,1,4,3,3,8
884995b849fffff,2024,1,4,3,3,8
884995b84bfffff,2016,3,1,0,0,-1
884995b84bfffff,2017,3,0,0,0,20
884995b84bfffff,2018,3,3,0,0,26
884995b84bfffff,2019,3,1,0,0,-1
884995b84bfffff,2020,3,0,0,0,-1
884995b84bfffff,2021,3,0,0,0,-1
884995b84bfffff,2022,3,0,0,0,-1
884995b84bfffff,2023,3,0,1,4,18
884995b84bfffff,2024,1,4,0,0,-1
884995b84dfffff,2016,3,1,3,3,66
884995b84dfffff,2017,3,4,3,3,7
884995b84dfffff,2018,3,4,3,3,10
884995b84dfffff,2019,3,4,3,3,10
884995b84dfffff,2020,3,1,0,0,-1
884995b84dfffff,2021,1,4,3,3,-1
884995b84dfffff,2022,3,3,0,0,26
884995b84dfffff,2023,3,3,0,0,26
884995b84dfffff,2024,3,4,0,0,-1
884995b851fffff,2016,2,2,4,1,73
884995b851fffff,2017,3,1,0,0,55
884995b851fffff,2018,3,1,0,0,66
884995b851fffff,2019,3,1,0,0,55
884995b851fffff,2020,3,4,0,0,-1
884995b851fffff,2021,3,1,0,0,-1
884995b851fffff,2022,3,1,0,0,63
884995b851fffff,2023,3,1,0,0,55
884995b851fffff,2024,3,1,0,4,21
884995b853fffff,2016,0,2,4,1,70
884995b853fffff,2017,0,2,4,1,47
884995b853fffff,2018,3,3,0,0,44
884995b853fffff,2019,0,1,4,1,-1
884995b853fffff,2020,0,1,4,1,24
884995b853fffff,2021,1,4,0,2,-1
884995b853fffff,2022,3,1,0,0,21
884995b853fffff,2023,3,1,0,0,55
884995b853fffff,2024,0,2,4,1,-1
884995b855fffff,2016,1,4,4,0,64
884995b855fffff,2017,1,4,3,3,-1
884995b855fffff,2018,1,4,3,3,-1
884995b855fffff,2019,3,4,3,3,11
884995b855fffff,2020,3,4,3,3,11
884995b855fffff,2021,1,4,0,0,-1
884995b855fffff,2022,1,4,3,3,8
884995b855fffff,2023,1,4,3,3,11
884995b855fffff,2024,1,4,3,3,11
884995b857fffff,2016,0,2,4,1,-1
884995b857fffff,2017,1,4,4,1,-1
884995b857fffff,2018,1,3,0,0,30
884995b857fffff,2019,3,0,0,0,-1
884995b857fffff,2020,0,2,4,1,57
884995b857fffff,2021,1,4,2,2,65
884995b857fffff,2022,3,3,0,0,-1
884995b857fffff,2023,1,0,1,0,-1
884995b857fffff,2024,3,0,0,0,-1
884995b859fffff,2016,0,2,4,1,-1
884995b859fffff,2017,3,3,0,0,-1
884995b859fffff,2018,3,3,0,0,44
884995b859fffff,2019,1,4,2,2,-1
884995b859fffff,2020,3,0,2,2,23
884995b859fffff,2021,1,4,0,0,44
884995b859fffff,2022,3,3,0,0,42
884995b859fffff,2023,1,4,0,0,-1
884995b859fffff,2024,3,1,0,0,-1
884995b85bfffff,2016,0,2,4,1,29
884995b85bfffff,2017,2,3,0,0,31
884995b85bfffff,2018,3,1,0,0,-1
884995b85bfffff,2019,3,3,0,0,-1
884995b85bfffff,2020,3,4,0,0,61
884995b85bfffff,2021,3,4,0,0,61
884995b85bfffff,2022,3,4,0,0,39
884995b85bfffff,2023,1,4,2,2,-1
884995b85bfffff,2024,2,3,0,0,-1
884995b85dfffff,2016,2,3,0,0,35
884995b85dfffff,2017,3,1,0,0,-1
884995b85dfffff,2018,3,1,3,0,66
884995b85dfffff,2019,3,1,0,0,66
884995b85dfffff,2020,1,4,0,0,51
884995b85dfffff,2021,1,4,0,0,-1
884995b85dfffff,2022,1,4,3,3,2
884995b85dfffff,2023,2,3,0,0,-1
884995b85dfffff,2024,1,4,3,0,9
884995b861fffff,2016,1,4,2,2,53
884995b861fffff,2017,1,3,2,0,53
884995b861fffff,2018,1,4,0,0,53
884995b861fffff,2019,1,4,0,0,53
884995b861fffff,2020,1,3,2,0,53
884995b861fffff,2021,1,4,2,0,53
884995b861fffff,2022,1,0,2,2,53
884995b861fffff,2023,1,4,1,4,53
884995b861fffff,2024,1,0,1,4,53
884995b863fffff,2016,1,3,2,2,53
884995b863fffff,2017,1,3,2,2,53
884995b863fffff,2018,2,3,2,0,53
884995b863fffff,2019,1,4,2,2,53
884995b863fffff,2020,1,4,2,2,-1
884995b863fffff,2021,1,3,2,0,53
884995b863fffff,2022,2,3,0,0,26
884995b863fffff,2023,1,0,1,4,53
884995b863fffff,2024,1,0,1,4,53
884995b865fffff,2016,0,2,4,1,28
884995b865fffff,2017,1,4,2,2,64
884995b865fffff,2018,3,3,0,0,45
884995b865fffff,2019,3,1,0,0,67
884995b865fffff,2020,1,3,0,0,30
884995b865fffff,2021,1,3,0,0,44
884995b865fffff,2022,2,3,0,0,-1
884995b865fffff,2023,2,3,0,0,-1
884995b865fffff,2024,1,2,4,1,38
884995b867fffff,2016,0,2,4,1,-1
884995b867fffff,2017,1,4,0,0,64
884995b867fffff,2018,3,3,0,0,42
884995b867fffff,2019,3,1,0,0,66
884995b867fffff,2020,3,1,0,0,59
884995b867fffff,2021,3,4,0,0,54
884995b867fffff,2022,1,4,2,0,-1
884995b867fffff,2023,2,3,0,0,-1
884995b867fffff,2024,0,2,1,4,0
884995b869fffff,2016,2,3,0,0,-1
884995b869fffff,2017,2,3,0,0,-1
884995b869fffff,2018,3,3,0,0,-1
884995b869fffff,2019,3,3,0,0,-1
884995b869fffff,2020,2,3,0,0,-1
884995b869fffff,2021,3,3,2,0,26
884995b869fffff,2022,3,3,0,0,26
884995b869fffff,2023,3,0,0,0,26
884995b869fffff,2024,3,0,0,0,-1
884995b86bfffff,2016,2,3,0,0,26
884995b86bfffff,2017,2,3,0,0,-1
884995b86bfffff,2018,3,3,0,0,-1
884995b86bfffff,2019,2,3,0,0,-1
884995b86bfffff,2020,3,3,0,0,26
884995b86bfffff,2021,3,4,0,0,-1
884995b86bfffff,2022,3,0,0,0,26
884995b86bfffff,2023,3,0,0,0,-1
884995b86bfffff,2024,3,3,0,0,26
884995b86dfffff,2016,1,4,2,2,64
884995b86dfffff,2017,1,4,0,0,-1
884995b86dfffff,2018,3,3,3,0,10
